Country,Tekst,Skoor,Tekst2,Skoor2,Tekst3,Skoor3,Tekst4,Skoor4
senegal,"Citizens generally enjoy freedom of movement and can change their residence, employment, and educational institution without serious restrictions, though the threat of land mines and rebel activity has hindered travel through parts of the Casamance region. The intensification of the Casamance conflict in early 2022 displaced several thousand people.Movement was restricted in 2020 and 2021 by COVID-19-related emergency measures. At least 10 people died in March 2021 during several days of antilockdown demonstrations.",3,"The civil code facilitates ownership of private property, and property rights are generally respected. Commercial dispute-resolution processes can be drawn out. Property title and land-registration protocols are inconsistently applied, though the government has worked to ease property acquisition and registration. Husbands are legally regarded as heads of households. Traditional customs limit women’s ability to purchase property, and local rules on inheritance make it difficult for women to become beneficiaries.",3,"Rates of female genital mutilation (FGM) have declined due in part to campaigns to discourage the practice, but it remains a problem. The government launched a plan to reduce early marriage in 2016, given that almost one in three Senegalese girls married before age 18.Rape was considered a misdemeanor before President Sall signed into law a measure criminalizing it in January 2020; this followed 2019 demonstrations that were prompted by the murder of a 23-year-old woman during an attempted rape.The law allows abortion only to save a woman’s life, and abortions for medical reasons are difficult to obtain in practice. Several groups that consider abortion contrary to national values, including religious organizations, campaigned against legalizing abortion in cases of rape and incest.",3,"Child labor remains a problem, particularly in the informal economy, and laws restricting the practice are inadequately enforced. Forced begging by students at religious schools is common, and teachers suspected of abuse are rarely prosecuted.According to the 2022 edition of the US State Department’s Trafficking in Persons Report, the Senegalese government has engaged in efforts to pursue trafficking investigations and train relevant officials. However, the report also noted that the authorities inconsistently applied penalties to alleged traffickers, did not investigate or prosecute traffickers who orchestrate forced begging, and offered minimal resources to adult trafficking victims.",2
serbia,"There are no formal restrictions on freedom of movement. Serbians are free to change their place of employment and education, and have the right to travel.",4,"In general, property rights are respected, but adjudication of disputes is slow, and problems such as illegal construction and fraud persist. An estimated two million buildings in Serbia are not registered. Romany residents are often subject to forced evictions, and those evicted are generally not offered alternative housing or access to legal remedies to challenge eviction notices.",3,"Personal social freedoms are generally respected, and men and women have equal legal rights on personal status matters like marriage and divorce. A new law aimed at preventing domestic violence took effect in 2017, but such violence remains a problem.",3,"Residents generally have access to economic opportunity, but factors such as weak macroeconomic growth and a relatively high rate of unemployment contribute to labor exploitation in some industries. Several reports in recent years have described worsening conditions in factories, particularly those that produce shoes and garments, including low wages, unpaid overtime, and hazardous work environments. Legal protections designed to prevent such abuses are not well enforced. Serbian and international NGOs have also issued reports regarding persistent human rights violations of migrant workers across the country, which often go unaddressed by authorities.",2
seychelles,The government does not restrict domestic travel but may deny passports for arbitrary reasons based on “national interest.”,3,"Individuals may generally exercise the right to own property and establish private business without undue interference from state or nonstate actors. An underdeveloped legal framework can hamper business activities, as can corruption.",3,"Inheritance laws do not discriminate against women, and the government does not impose explicit restrictions on personal social freedoms. However, domestic violence against women remains a problem.",2,"Economic life is dominated by people of European and South Asian origin. The government has made only some progress in preventing or prosecuting instances of human trafficking and labor exploitation. Worker rights in the Seychelles International Trade Zone are different from the rest of the islands, and migrant laborers are vulnerable to abuse there.Bangladeshi workers have faced human trafficking abuses like the seizure of travel documents, unpaid work, and extreme labor exploitation. In 2019, the Seychellois and Bangladeshi governments signed an agreement to regulate the recruitment of Bangladeshi workers.",3
sierra-leone,"Sierra Leoneans generally enjoy freedom of movement. However, authorities imposed a three-day nighttime curfew immediately after the August 2022 protests.",3,"The government has sought to reduce regulatory barriers to private business in recent years. Property rights are constitutionally guaranteed, though the laws do not effectively protect those rights. There is no land titling system. Outside of Freetown, land falls under customary law; its use was heavily determined by chiefs, but their ability to influence the use of land was reduced by the CLRA. Land rights for women were also bolstered by the CLRA.The government does not effectively regulate the activities of international investors, exacerbating threats to property rights.",3,"Reports of rape and domestic violence rarely result in conviction, despite the introduction of a Sexual Offences Amendment Act in 2019. The police unit responsible for investigating and prosecuting these crimes remains underfunded and understaffed.Female genital mutilation, which is widespread, is not prohibited by law.In a 2019 report, the UN Children’s Fund (UNICEF) noted that there are as many as 800,000 child brides in Sierra Leone. In an October 2022 document, UNICEF and the UN Population Fund reported that child marriage had declined between 2006 and 2016; however, the agencies noted that domestic evidence detailing the prevalence of the practice was lacking.",2,"Reports of economic exploitation among workers in the natural-resource sector are common. Human trafficking remains a problem, although the government is focused on improving its ability to convict traffickers. The first trafficking convictions in 15 years were secured in 2020. In the 2022 edition of its Trafficking in Persons Report, the US State Department noted that authorities secured another three convictions during its coverage period.",2
singapore,"Citizens enjoy freedom of movement and the ability to change their place of employment. Policies aimed at fostering ethnic balance in subsidized public housing, in which most Singaporeans live, entail some restrictions on place of residence, but these do not apply to open-market housing.

There are practical limits on freedom of movement for foreign migrant workers, especially since the COVID-19 pandemic. Even though the government has lifted restrictions for Singaporean citizens, some movement restrictions are still selectively applied on foreign workers.",2,"Individuals face no extensive restrictions on property ownership, though public housing units are technically issued on 99-year leases rather than owned outright. While the state is heavily involved in the economy through its investment funds and other assets, private business activity is generally facilitated by a supportive legal framework.",3,"Men and women generally have equal rights on personal status matters such as marriage and divorce, though same-sex marriage and civil unions are not recognized. Although the government decriminalized same-sex sexual relations in November 2022, they reiterated opposition to same-sex marriage by amending the constitution to officially define marriage as between a man and a woman. Social pressures deter some interreligious marriages and exert influence on personal appearance. The government allowed public-sector Muslim nurses to wear headscarves in August 2021; President Yacob herself wears a headscarf. Spousal immunity from rape charges was eliminated through a 2019 penal code amendment.",3,"Singapore’s inhabitants generally benefit from considerable economic opportunity, but some workers face disadvantages. The country’s roughly 246,000 household workers (as of 2021) are excluded from the Employment Act and are regularly exploited. Illegal practices such as passport confiscation by employers remain common methods of coercion, and foreign workers are vulnerable to exploitation and debt bondage in the sex trade or industries including construction and manufacturing.",3
slovakia,"The government respects the freedom of movement and the right of citizens to freely change their place of residence, employment, and education.",4,"In general, the government does not arbitrarily interfere with citizens’ rights to own property and to establish private businesses.",4,"Personal social freedoms, including choice of marriage partner and size of family, are guaranteed and upheld by the state authorities, but a 2014 constitutional amendment defines marriage as a “unique bond” between one man and one woman. Laws neither allow nor recognize same-sex marriages or civil unions. Parliament failed in October 2022 to pass a legislative proposal that would increase legal standing of same-sex partnerships. However, in a landmark October 2022 decision, a district court granted a same-sex couple who had legally married in another country the same automatic right to permanent residency as enjoyed by couples married in Slovakia. And, following the October 2022 terrorist attack on a Bratislava gay bar, in which a bisexual man and an individual who identified as nonbinary were killed, public support for so-called registered partnership reached 48 percent, surpassing the number of those opposed by a narrow margin. Some 12 percent of respondents stated that they had changed their mind and supported same-sex unions after the terrorist attack.Slovakia permits abortions, although conservative and far-right groups in parliament have repeatedly proposed restrictions.",3,"Severe marginalization of Roma harms their opportunities for social mobility. Human trafficking is a problem, and mainly involves the transport of victims to countries in Western and Central Europe, where they are engaged in forced labor, sex work, and begging.",3
slovenia,"Citizens enjoy the right to change their residence, employment, and place of education.",4,Individuals may exercise the right to own property and establish private business in practice.,4,"Individuals generally enjoy personal social freedoms. In July 2022, the Constitutional Court ruled that legislation banning same-sex marriages and adoptions was unconstitutional, immediately legalizing both practices. The court instructed the National Assembly to amend the family code within six months, which it did in October.In its August 2022 report, the national police reported a slight decrease in domestic violence cases but noted increases in other forms of sexual violence and harassment. Also in August, police launched an investigation into Dušan Josip Smodej, a Ljubljana artist who was accused of sexually abusing several women, after allegations surfaced on an Instagram channel; the police called on survivors to notify the authorities. In September, the public e-administration portal was updated to allow individuals to report incidents anonymously.",4,"Authorities actively prosecute suspected human traffickers and work to identify victims.Foreign workers are at risk of exploitation in Slovenia. Migrant workers lack an effective framework for protection, and civil society has warned that official statistics on the state of migrant workers are lacking. In June 2022, prosecutors filed charges against the owners of a fish-packing plant who were accused of exploiting their workers. In August, TV Slovenia reported that Indian workers employed at a Ljubljana car-washing business were paid less than the minimum wage and had their passports confiscated. In September, Labor Minister Luka Mesec announced that the head of a labor rights NGO would join a restructured management team at the Labour Inspectorate. Trade unions have criticized the treatment and pay of gig workers. In July 2022, unions called on the parliament to better protect their rights via legislation.",3
solomon-islands,"Residents generally enjoy freedom of movement, but some impediments exist, particularly in parts of rural Guadalcanal where people from Malaita were expelled during unrest in 1999–2000. Hostility to Malaitan settlement also persists in parts of Western Province.",3,"The legal and regulatory framework largely supports property ownership and private business activity. However, property rights are frequently contested. GPPOL administrative buildings have been attacked in the past. Logging concessions have been disputed by local groups, as have tourism operations.In 2020, Prime Minister Sogavare voiced his intention to restrict the sale of land to foreign buyers and bolster Indigenous land rights via constitutional amendments.",3,"Individual freedoms on personal status issues such as marriage and divorce are generally protected. However, the legal age of marriage is 15, and about a fifth of women are married by age 18. Despite the 2014 Family Protection Act, which formally criminalized domestic violence and enabled victims to apply for protection orders, domestic violence and rape are serious and underreported problems. Victims are reluctant to take their cases to court.",3,"Legal protections against exploitative working conditions are not consistently enforced, though authorities have made efforts to update and implement laws against human trafficking in recent years. Local and foreign women and children are vulnerable to sex trafficking and domestic servitude, including through forced marriages or “adoptions” to pay off debts. Migrant workers sometimes face forced labor in the mining, logging, and fishing industries.",3
somalia,"Travel throughout Somalia is dangerous due to periodic combat, attacks on civilians, and the presence of checkpoints controlled by security forces, militias, the Shabaab, and other armed groups that commonly extract arbitrary fees and bribes from travelers.Approximately 2.9 million people were internally displaced in Somalia as of December 2022, having been forced to move due to conflict and insecurity as well as drought, flooding, and other disasters.",0,"The provisional constitution guarantees property rights, but securing ownership is complicated by a mixture of formal and informal or traditional systems governing land rights. Procedures for registering property and businesses are impeded by corruption and other barriers, and disputes can lead to intimidation and violence. The Shabaab and other extremist groups manage elaborate extortion and “taxation” schemes, placing tremendous pressure on business owners.Women do not enjoy equal rights to inherit property and are often denied the assets to which they are legally entitled due to discriminatory social norms.",0,"Forced and child marriages are widespread, and the Shabaab impose forced marriages with their fighters. Individuals can face strong societal pressure to marry or not marry within certain clans. Female genital mutilation is extremely common despite a formal ban.Sexual violence remains a major problem, especially for displaced persons. Perpetrators include government troops and militia members.",0,Child labor and trafficking in persons for the purposes of sexual exploitation or forced labor are common. Refugees and internally displaced people are particularly vulnerable to exploitation. Children are abducted or recruited to serve as fighters by the Shabaab and to a lesser extent by government and militia forces.,0
south-africa,"While there are no official restrictions on housing, employment, or freedom of movement for most South Africans, travel and some other personal freedoms are inhibited by the country’s high crime rate. For many foreigners, the threat of xenophobic violence impedes freedom of movement as well. The legacy of apartheid continues to segregate the population and restrict nonwhite opportunity for employment and education. Rising crime rates compromise citizens’ safety when traveling.",3,"The state generally protects citizens from arbitrary deprivation of property. However, the incidents of looting in July 2021 suggests that authorities lack the capacity to protect private property from violent responses to tense political moments. The vast majority of farmland remains in the hands of White South Africans, who make up some 9 percent of the population. Illegal squatting on White-owned farms is common, as are attacks on White farm-owners.In a 2017 party conference, the ANC resolved there was a need to expropriate land without compensation for redistribution purposes, on the condition that such expropriation should not negatively affect the economy or compromise food security. In September 2022, the National Assembly passed the Expropriation Bill, which would enable the expropriation of property with “nil compensation” where it is in the “public interest” to do so. The government contends that the bill, which had not been signed into law before year’s end, does not violate property rights provided in the constitution.",3,"Despite a robust legal framework criminalizing domestic violence and rape, gender-based violence remains a grave challenge in South Africa. The South Africa Police Service (SAPS) reported 36,330 rapes during the agency’s 2020–21 reporting period. The police recorded 20,106 cases of rape between April and September 2022. There are frequent reports of physical attacks against LGBT+ people, including instances of so-called corrective rape, in which men rape lesbians, claiming that the action can change the victim’s sexual orientation. Sexual harassment is common, and reports of forced marriages persist.Femicide is also a severe problem, with government statistics reporting that more than 1,800 women were murdered between April and September 2022; many were raped or sexually assaulted before their deaths. In April 2020, police minister Bheki Cele reported that the police had received more than 2,300 complaints of gender-based violence in the first week that COVID-19 restrictions were implemented. Cele reported in 2022 that there were more than 25,100 reports of gender-based violence against women made between April and September 2022. In January 2022, President Ramaphosa enacted numerous legal reforms intended to fight gender-based violence; among other things, provisions in the reforms include introducing “sexual intimidation” as a criminal offense. Same-sex couples have the same adoption rights as heterosexual married couples, and same-sex marriage is legal.",2,"South Africa’s deteriorating economic position has triggered some politicians to consider limiting the involvement of foreigners in some business sectors. In September 2020, the province of Gauteng published a draft provincial ordinance, the Gauteng Township Economic Development Bill, to curtail foreigners from establishing certain types of businesses. The bill triggered intense public debate, but was passed by the Gauteng legislature and signed by the provincial premier in April 2022. In recent years, some opposition parties—notably the EFF and the Patriotic Alliance—have initiated unauthorized searches at restaurants in an attempt to enforce regulations governing the employment of foreign nationals. Inequality levels in South Africa are among the highest in the world. Only a small percentage of the population benefits from large state industries, and the economy is controlled by a relatively small number of people belonging to the political and business elite.South Africans—predominantly those from rural regions—as well as foreign migrants, are vulnerable to sex trafficking and forced labor. Organized criminal syndicates are responsible for the bulk of trafficking.",2
south-korea,"Internal movement and travel abroad are typically unrestricted. Travel to North Korea requires government approval.The government maintained some COVID-19-related movement restrictions during 2022, but restrictions for most incoming travelers were lifted as of October.",4,"Property rights are respected. A well-developed body of law governs the establishment of commercial enterprises. However, the economy remains dominated by chaebol that have colluded with political figures to pursue their own interests, and property ownership for individuals has become especially difficult due to fluctuating housing prices.",3,"Personal social freedoms are largely respected, and women and men generally have equal rights in divorce and custody matters. Abortion was decriminalized in 2021. Same-sex marriage is not legal in South Korea. Same-sex couples are not allowed to register for health insurance as spouses, with a court ruling denying benefits to a couple in January 2022.Domestic violence is prevalent despite laws meant to combat such activity; 16.1 percent of women surveyed in 2021 reported violence, emotional abuse, or other coercive behavior by intimate partners. Arrest and prosecution rates for such cases are low, while sexual offenses against women and children carry weak penalties. Foreign-born brides also suffer high rates of domestic violence.President Yoon vowed to abolish the MGEF during his presidential campaign. The MGEF currently provides services for victims of sexual and domestic abuse, support for single parents, who headed 1.5 million households as of 2020, and other “family-related projects” such as youth counseling.",3,"While protections against exploitative working conditions are enforced, foreign migrant workers, who number 480,000, remain vulnerable to illegal debt bondage and forced labor, including sex trafficking. Migrant workers’ groups have denounced the employment permit system and legislation that makes it difficult for individuals to change their employment, which can expose workers to abuses. Couriers, some of whom have died from overwork, typically lack the labor protections of full-time employees.Women in South Korea are vulnerable to recruitment by international marriage brokers and sex traffickers. Many foreign women who have suffered sexual violence face language barriers and are reluctant to come forward due to their employment status. Although the government actively prosecutes human trafficking cases, those convicted often receive light punishments. In its Trafficking in Persons Report 2022, the US State Department noted that authorities initiated fewer trafficking prosecutions than in its previous reporting period.",3
south-sudan,"The interim constitution enshrines free movement and residence, as well as the right to an education. The civil war, multiple local conflicts, and poor-to-nonexistent service delivery have made it impossible for many people to exercise these rights in practice. The Office of the UN High Commissioner for Refugees said 2 million IDPs were receiving its support in South Sudan as of March 2022.",0,"Land-use and ownership disputes frequently cause conflict, and the return of refugees has exacerbated the problem. Property rights are weak and not respected in practice. Customary practices often deny women their legal rights to property and inheritance.Armed groups and influential politicians prosper through corrupt business deals and activities, including through illicit natural-resource extraction.",0,"Domestic violence is common but is not legally addressed. Rape and other forms of sexual violence have been used extensively as weapons of war against both men and women, without legal consequence for perpetrators. A UN panel of experts’ November 2022 report on the country warned that conflict-related sexual violence remained widespread.Customary law puts women at a disadvantage in matters of divorce and child custody. Forced and early marriages are common, with about half of girls marrying by age 18. Spousal rape is not a crime.",0,"Essential goods are unaffordable for ordinary people due to rampant inflation.

Trafficking in persons for forced labor and sexual exploitation is widespread. Rural women and girls, IDPs, and migrants from neighboring countries are among the most vulnerable to mistreatment. The use of child soldiers is also a serious problem. Girls have increasingly been forced to provide labor, including sex work.",0
spain,"There are few significant restrictions on individuals’ freedom to travel within the country or abroad, or to change their place of residence, employment, or education. However, the authorities have been criticized for failing to grant documented asylum seekers free movement within Spanish territory, despite multiple court rulings on the matter.",4,"The legal framework supports property rights, and there are no major restrictions on private business activity.",4,"Personal social freedoms are generally respected. Same-sex marriage has been legal in Spain since 2005, and same-sex couples may adopt children. In December 2022, the Congress of Deputies passed a bill allowing people aged 16 or older to change the gender on their official documents without a medical diagnosis or proof of hormone treatment. The bill, which had yet to win Senate approval at year’s end, would also ban so-called conversion therapies.There are legal protections against domestic abuse and rape, including spousal rape; while both remain problems in practice, the government and civil society groups work actively to combat them. A law that took effect in October 2022 defined rape as nonconsensual sex, eliminating the need to show that the crime featured physical violence or intimidation, but critics denounced an unintentional loophole that allowed people convicted under the old law to apply for reduced sentences. Abortion is legal but can be difficult to access in practice: in five of Spain’s 17 autonomous regions, no public hospital offers the procedure.",4,"Residents generally have access to economic opportunity and protection from exploitative working conditions. Despite strong antitrafficking efforts by law enforcement agencies, however, migrant workers remain vulnerable to debt bondage, forced labor, and sexual exploitation.The government continued to increase the country’s minimum wage in 2022, aiming to raise the figure to 60 percent of the average salary in Spain by the end of 2023 as part of an effort to reduce the level of income inequality in the country, which is among the worst in the European Union.",3
sri-lanka,"Free movement is restricted by security checkpoints, restricted military areas, and military occupation of public and private land. Security checkpoints erected in Northern Province after Gotabaya Rajapaksa became president have been mostly dismantled, though Tamil areas remain under surveillance. Women with children younger than five years old are not allowed to travel abroad for work. Access to educational institutions is impeded by corruption, with bribes often required to obtain primary school admission.",2,"Ongoing occupations and other forms of land grabbing remain serious problems, especially for Tamils in the northeast. Members of minority groups have been targeted by criminals using forged land deeds in Colombo, leading to an investigation in October 2022. Corruption sometimes hinders the effective enforcement of property rights in general. Some women face gender-based disadvantages regarding inheritance under the customary laws of their ethnic or religious group, and Muslims reportedly encounter discrimination in property transactions.",2,"Although women have equal rights under civil and criminal law, matters related to the family—including marriage, divorce, and child custody—are adjudicated under the customary laws of each ethnic or religious group, and the application of these laws sometimes entails discrimination against women. Rape of women and children and domestic violence remain serious problems, and perpetrators often act with impunity. Some very young girls are forced into marriages under Islamic personal law, which the Gotabaya Rajapaksa government sought to change by altering the Muslim Marriage and Divorce Act (MMDA). However, the government was criticized for attempting to revise the MMDA without adequate input from the Muslim community. In 2021, the All Ceylon Jamiyyathul Ulama objected to the cabinet’s decision to amend the MMDA, in part because it would ban polygamous marriages for Muslims.",2,"Although the government has increased penalties for employing minors, many children continue to work as household servants and face abuse from employers. Women and children in certain communities are vulnerable to forced sex work.

In the 2022 edition of its Trafficking in Persons Report, the US State Department noted that the government was making significant attempts to address human trafficking and to implement a 2021–25 antitrafficking action plan. However, prosecutions of traffickers and sentences for those convicted were reported as insufficient.

While most of the mainly Tamil workers on tea plantations are unionized, employers routinely violate their rights. Migrant workers recruited in Sri Lanka are often exposed to exploitative labor conditions abroad.",2
st-vincent-and-grenadines,"There are no significant restrictions on freedom of movement, and individuals can freely change their place of residence, employment, and education. The April 2021 La Soufrière volcanic eruption caused significant displacement, especially in the north. Over 13,300 people were displaced. In April 2022, the International Federation of Red Cross and Red Crescent Societies (IFRC) reported that more than 100 homes remained uninhabitable.Public sector employment was affected by a government mandate requiring some workers to receive COVID-19 vaccinations, which was announced in October 2021 and took effect that December. It was reported that over 500 workers lost their jobs after refusing to comply with the mandate. In March 2022, the High Court allowed those dismissed to file a lawsuit against the state. The case was ongoing at year’s end.",4,"Individuals are free to own property and to establish and operate businesses. The government has actively encouraged investors to do business in the country, though there are some regulatory difficulties.",4,"Individual rights with respect to personal status matters like marriage and divorce are generally protected by law, though same-sex marriage is not recognized. The Domestic Violence Act of 2015, which went into effect in 2016 and provides for protective orders, offers some tools and resources to victims of domestic violence. However, such violence remains a serious and widespread problem, as does sexual assault.",3,"The law provides safety and other basic protections against labor exploitation, and these are typically upheld, though there are some reports of inadequate enforcement. The Prevention of Trafficking in Persons Act of 2011 criminalizes forced labor and sex trafficking, and the government has increased its efforts to investigate violations and improve prevention and victim protection, but it has yet to secure any trafficking convictions.",3
sudan,"The 2019 interim constitution affirms freedom of movement and the right to travel—including overseas—for all citizens, but these rights are still impeded in practice by state security forces and other armed groups across the country, including those engaged in clashes between ethnic communities. Most of the more than 3.7 million IDPs in Sudan (as of July 2022) were concentrated in the long-standing conflict areas of Darfur, South Kordofan, and Blue Nile States.In 2020, the transitional government abolished the need for exit permits, as well as a rule that had required women to obtain permission from a male guardian to travel abroad with children.In 2022, the government began to limit the movement of people in some of the states affected by intercommunal conflicts. Several reports indicate that the decision has mostly affected already vulnerable and marginalized communities.",1,"Weak land rights have been a chronic driver of conflict in Sudan. In a succession of opaque deals, al-Bashir’s regime leased large parcels of arable land to foreign countries for export crop production. In some cases, local populations were forced from their land or had their water supplies depleted.The 2019 interim constitution guarantees the right to own property and protects citizens from expropriation by the state without compensation. The government has stated its intention to address land-related grievances, but property seizures by security forces and communal conflicts over land rights continue to be reported.Women are denied equal rights to property and inheritance under laws based on Sharia (Islamic law) and through discriminatory customary practices.",1,"Although the transitional government ratified the Convention on the Elimination of All Forms of Discrimination Against Women in April 2021, it failed to endorse provisions recognizing equality in marriage, divorce, and parenting, which Sharia-based laws deny women. Among other restrictions, a Muslim woman cannot marry a non-Muslim man.In 2019, the transitional government repealed the Public Order Act, which had been used in part to punish women for dress or behavior deemed indecent. However, the Strategic Initiative for Women in the Horn of Africa, an Indigenous African women’s rights advocacy group, reported in September 2021 that women continued to be punished for “morality transgressions.”Sexual violence against women remains a major problem. A UN report released in August 2021 claimed there were high numbers of incidents of domestic and sexual violence in households; family sexual violence against women, in informal jobs, displaced and refugee women outside of camps, children in Quranic schools, and people with disabilities; forced, arranged, and child marriages; female genital mutilation (FGM); and restricted access to financial resources and educational opportunities. In 2020, the transitional government criminalized FGM.",1,"Bleak economic conditions, mass unemployment, and high prices for basic goods were among the root causes of the revolution that helped topple al-Bashir’s regime in 2019. Prime Minister Hamdok’s government voiced a commitment to reversing these trends. In 2020, the International Monetary Fund (IMF) approved a 12-month program to support the government in its efforts to eliminate large fuel subsidies, increase spending for health and social programs, increase its tax base, reduce corruption, and improve the business environment. Though the country officially met the requirements to receive debt relief under the Heavily Indebted Poor Countries Initiative (HIPC) in June 2021, international financial institutions paused assistance to the Sudanese government after the October 2021 coup, including $500 million from the World Bank and $150 million from the IMF.

The transitional government took early steps to clamp down on hazardous practices and working conditions in the gold-mining sector. Migrants, refugees, asylum seekers, and IDPs remain especially vulnerable to exploitation, including by criminal networks engaged in human trafficking. Some armed groups in the country have allegedly recruited children as fighters. In August 2021, the Sudanese government launched the 2021–23 National Action Plan to Combat Human Trafficking.",0
suriname,"The government generally upholds constitutional freedoms of internal movement and residence, though the lack of protections for Indigenous and Maroon lands leaves those communities vulnerable to displacement.",3,"Property rights are constitutionally guaranteed but are sometimes inadequately protected. Corruption, especially regarding land policy, government contracts, and licensing, can hinder private business activity. Indigenous and other minority groups face illegal land expropriation, including by illegal logging and mining operations.Indigenous peoples and Maroons’ traditional land rights are not guaranteed by law. A draft bill to regulate collective rights was introduced in 2020 but was not decided upon in 2022. Women face inequality related to inheritance and property due to discriminatory cultural customs.",2,"Individuals are generally free of undue constraints on personal status decisions such as marriage and divorce, though those decisions are impacted by cultural forces. Despite efforts of the Santokhi government to address it, gender-based violence remains a serious problem; laws that criminalize it are not well enforced.",3,"Despite continuous government efforts to combat it, human trafficking remains a serious problem. Corruption has facilitated traffickers’ criminal activities.Women and migrant workers are especially at risk of sexual exploitation and forced labor in various industries. Construction and mining work often receives inadequate attention from labor inspectors.The deteriorating economy in Venezuela has increased the vulnerability of Venezuelan women to sex trafficking in Suriname.",2
sweden,Freedom of movement is legally guaranteed and generally respected in practice. Sweden continues to maintain checkpoints on its external borders that were instituted during the 2015 refugee crisis.,4,The government respects the rights of individuals to own property and establish private businesses. A 2011 Supreme Court ruling granted Sami reindeer herders common-law rights to disputed lands.,4,"Same-sex couples are legally allowed to marry and adopt; lesbian couples have the same rights to artificial insemination and in vitro fertilization as heterosexual couples. An individual can legally change their gender identity, though doing so requires a medical assessment. There are persistently high levels of rape and sexual assault in the country, although the relatively high rates may be due to how rape is recorded and defined compared to other countries.",4,"People in Sweden generally enjoy equality of opportunity. However, unemployment is higher among immigrants, and particularly immigrant women, than it is among people who were born in Sweden. Increasing violence in the less affluent, ethnically diverse suburbs points to a frustration among those residents, many of whom are immigrants, that they do not enjoy the same equality of opportunity as ethnic Swedish citizens. According to the 2022 Labor Force Survey from Statistics Sweden, the employment rate for foreign-born residents was 64.2 percent compared with 70.5 percent for Swedish-born residents. The United Nations has also noted that the performance gap between foreign-born and native-born children in school remains high. Sweden is a destination and, to a lesser extent, a transit point for women and children trafficked for the purpose of sexual exploitation. The Swedish government has a proactive antitrafficking program, but the United Nations has pointed out that Sweden lacks robust methods to prevent individuals, especially unaccompanied immigrant children, from falling victim to human trafficking.",4
switzerland,"Freedom of movement is respected, and there are no undue limitations on the ability to change one’s place of residence, employment, or education. Movement within Switzerland and internationally was limited by COVID-19 measures in 2020 and 2021, but such restrictions were lifted later in 2021.",4,"The rights to own property and operate private businesses remain unrestricted. However, rising COVID-19 infections in early 2022 again forced some businesses to reduce their activity or even close temporarily.",4,"Personal social freedoms are protected for most people. In a 2005 referendum, voters approved same-sex civil unions. Recognized since 2007, these unions granted many of the legal benefits of marriage. Limited adoption rights for same-sex civil partners were granted in 2018. Members of parliament voted to approve same-sex marriage and allow transgender and intersex people to update identity documents more easily in 2020. Voters also supported same-sex marriage and adoption rights in a September 2021 referendum. The right to easily update identity documents, meanwhile, was included in the civil code and took effect in January 2022.",4,"The Swiss government does not fully comply with international antitrafficking standards, according to the US State Department’s 2022 Trafficking in Persons Report. Swiss authorities made some efforts to support international trafficking investigations during the department’s reporting period, but sentencing of convicted traffickers was considered “lenient.” In April 2021, Switzerland signed on to an ILO framework to combat forced labor, modern slavery, human trafficking, and child labor.Labor regulations are generally enforced, but migrant workers are more vulnerable to exploitation. No nationwide minimum wage exists and voters rejected an initiative to introduce one in 2014. The cantons of Geneva, Jura, Neuchâtel, Ticino, and the half-canton of Basel-Stadt do maintain minimum wages.",3
syria,"Ongoing combat and the proliferation of regime and militia checkpoints have severely restricted freedom of movement. The Office of the UN High Commissioner for Refugees reported in December 2022 that there were 5.3 million internally displaced persons (IDPs) in Syria. More than 5.5 million Syrians have sought refuge abroad. Some Syrians have begun returning to their homes in areas where fighting has subsided, though new violence and displacements continued to occur in 2022.",0,"Property rights have been routinely disregarded throughout the civil war. Businesses are frequently required to bribe officials to operate and complete bureaucratic procedures. Access to markets dominated by regime members or allies is restricted. Militias extort businesses and confiscate private property to varying degrees.Law No. 10 of 2018 allows the state to designate areas for reconstruction and redevelopment by decree; individuals who cannot meet a number of criteria to prove ownership of affected property risk losing it without compensation. Personal status laws based on Sharia (Islamic law) discriminate against women on inheritance matters, and societal practices further discourage land ownership by women.",0,"Perpetrators of “honor crimes” can receive reduced sentences under the penal code, and rapists can avoid punishment by marrying their victims. Women cannot pass citizenship on to their children. Personal status laws for Muslims put women at a disadvantage regarding marriage, divorce, and child custody. Church law governs personal status issues for Christians, in some cases barring divorce. Early and forced marriages are a problem, with displaced families in particular marrying off young daughters as a perceived safeguard against endemic sexual violence or due to economic pressure. Personal social freedoms for women are uneven in areas outside government control, ranging from onerous codes of dress and behavior in extremist-held areas to formal equality under the PYD in Kurdish-held areas. However, the 2019 defeat of IS, setbacks for other extremist groups, and a decline in the scale of fighting over time has reduced the population’s exposure to the most egregious violations of personal social freedoms.",1,"Many armed groups forcibly conscript or use child soldiers. Children are also subject to forced labor in the context of severe economic hardship. IDPs and refugees are especially vulnerable to sexual and labor exploitation and human trafficking, even in relatively stable government-controlled areas, as access to employment and investment is often dependent on personal, political, or communal affiliations.",0
