Country,Tekst,Skoor,Tekst2,Skoor2,Tekst3,Skoor3,Tekst4,Skoor4
south-korea,"Political pluralism is robust, with multiple parties competing for power, though party structures and coalitions are very fluid. In addition to the two main parties, several smaller groups and independent members hold legislative seats.The 1948 National Security Law (NSL) bans pro–North Korean activities. In 2014, the Constitutional Court dissolved the United Progressive Party for violating it.",3,"There have been multiple transfers of power between rival conservative and liberal parties since the early 1990s. The orderly election and inauguration of Moon Jae-in in 2017 after the impeachment of his predecessor, Park Geun-hye, reinforced this pattern, as did Yoon Suk-yeol’s 2022 victory.",4,"Family-controlled business empires known as chaebol dominate the economy and wield significant political influence, which has historically protected their interests despite calls for reform. Corruption scandals involving chaebol bribery have affected almost all of South Korea’s former presidents. In August 2022, President Yoon pardoned a number of chaebol executives who were involved in bribery scandals during Park Geun-hye’s 2013–17 administration.The National Intelligence Service (NIS) has been implicated in a series of scandals in recent years, including allegations of election tampering. A 2020 reform bill limited the NIS’s mandate to collecting information related to North Korea and overseas interests and prohibited it from conducting domestic surveillance.In July 2022, the Ministry of Gender Equality and Family (MGEF) was raided over accusations that MGEF officials had assisted the DP in electoral activities ahead of the March polls.",3,"Although citizens of non-Korean ethnicity have enjoyed full political rights, they rarely win political representation. In December 2022, Justice Minister Han Dong-hoon suggested that the government would limit voting rights for permanent foreign residents, who can currently vote in some local elections. Residents who are not ethnic Koreans face extreme difficulties obtaining citizenship, which is based on parentage. North Korean defectors are eligible for citizenship; two won National Assembly seats in 2020.Women enjoy legal equality but remain underrepresented in politics, holding 19 percent of National Assembly seats as of December 2022. Female representation in the cabinet is also low.In June 2022, Cha Hae-yeong of the DP won a council seat in a district of Seoul, becoming the country’s first openly LGBT+ elected official.",3
south-sudan,"The SPLM dominates the political landscape. Most competition takes place within the movement, which splintered at the outbreak of the civil war. Kiir’s hostility toward dissent within the SPLM contributed to the conflict.Non-SPLM parties have legislative representation under the R-ARCSS but have neither the resources to operate effectively nor the experience to formulate policy and set party platforms. Under the amended PPA, parties must have at least 500 members in two-thirds of the states and administrative areas.",1,"If fully implemented, the R-ARCSS would eventually provide an opportunity for opposition groups to contest long-overdue elections. However, the 2010 elections featured violence and intimidation against opposition parties and SPLM members whose loyalty to Kiir was in doubt.",0,The South Sudan People’s Defence Forces (SSPDF) and the autonomous National Security Service (NSS) exercise significant political influence. The activities of other armed groups tied to partisan and ethnic factions have created an inhospitable climate for political participation by civilians.,0,Women are underrepresented in South Sudanese politics. Women held only 32.4 percent of the TNLA seats and 32.1 percent of the Council of States after the National Legislature was reconstituted in 2021.,0
spain,"Citizens are free to organize political parties, which are able to function without interference in practice. While the PP and the PSOE once dominated the political system, corruption scandals, persistent economic woes, and the dispute over Catalonia have aided the rise of new alternatives in recent years, including Unidas Podemos on the left and Ciudadanos and Vox on the right.",4,"There have been multiple democratic transfers of power between rival parties since Spain returned to democracy in the late 1970s. By forming a ruling coalition with the PSOE in 2020, Unidas Podemos became the first party other than the PSOE and the PP to enter national government during the democratic era.",4,"Voting and political affairs in general are largely free from undue interference by unelected or external forces. However, disinformation and other such manipulation in elections is a growing concern. In 2021, the social media platform Twitter temporarily suspended Vox’s account for inciting hatred against immigrants, and the Supreme Court upheld the move in a March 2022 ruling. Separately during the year, law enforcement authorities continued to investigate an alleged campaign by the former PP government to obtain and disseminate compromising information about Catalan separatist leaders and other political opponents. At the same time, officials were investigating possible ties between the Catalan independence movement and the Russian government.It was reported in April that Spain’s intelligence services had used the commercial spyware system Pegasus to surveil Catalan politicians and other targets between 2015 and 2020. Although the spyware was apparently used in accordance with the law, a European Parliament committee found that the monitoring affected people who were not part of an official investigation or criminal proceeding, and that a lack of information from the Spanish authorities left it unclear whether the targets posed a genuine threat to national security. The director of Spain’s National Intelligence Center (CNI) was dismissed in May as a result of the scandal.",4,"Women and minority groups enjoy full political rights. Women are free to advocate for their political interests, and they are relatively well represented in practice, holding 43 and 38 percent of the seats in the Chamber of Deputies and the Senate, respectively.Spain’s system of regional autonomy grants significant powers of self-governance to the country’s traditional national minorities, including Catalans and Basques.Nine Catalan officials were sentenced to prison on sedition charges in 2019 for their roles in the illegal 2017 independence referendum. They were released in 2021 under a conditional pardon, which can be revoked if they commit any other crime within a certain period of time, and they remain banned from holding public office. In August 2022, the UN Human Rights Committee found that Spain had violated several Catalan leaders’ political rights in the wake of the referendum by suspending them from public duties prior to conviction. The offense of sedition was eliminated from the penal code as part of a revision adopted by the parliament in December.",4
sri-lanka,"A range of political parties operate freely and participate in elections. However, political debates between parties sometimes involve an element of violence and intimidation.",3,"Opposition groupings are generally free to carry out peaceful political activities and can win power through elections. The SLPP, then in opposition, won control of 231 out of 340 local councils in the 2018 elections and took the presidency in 2019, leading to a peaceful transfer of executive power. The SLPP-led coalition also won the 2020 parliamentary elections by a wide margin.",3,"Vote buying and political bribery persist as issues that distort the free choices of voters. The military has backed the Rajapaksas in recent years, with active and former military officials openly supporting Gotabaya Rajapaksa’s presidential candidacy in 2019. Since then, the government has undergone increasing militarization, which President Wickremesinghe appears disinclined to reverse.",2,"Several parties explicitly represent the interests of ethnic and religious minority groups. Systemic discrimination, including via language laws and naturalization procedures, negatively affects Tamils’ political participation. Since 2020, the government has prevented the national anthem from being sung in Tamil at the official Independence Day celebration, though the previous government had reintroduced the practice. Muslim voters have also faced intimidation, limiting their ability to participate in the political process.While a 25 percent local-level gender quota exists, women are severely underrepresented in national politics, holding only 5.3 percent of seats in Parliament. The cabinet announced by Gotabaya Rajapaksa in May 2022 included only four women and no one outside the country’s ethnic majority. Wickremesinghe decided to retain much of Rajapaksa’s cabinet in July.",2
st-vincent-and-grenadines,"Political parties can organize freely. While there are a number of smaller political parties in the country, only the ULP and NDP have won parliamentary seats since 1998. The first-past-the-post electoral system has contributed to this pattern, but there are also concerns that unregulated private campaign financing puts smaller parties at a disadvantage. The limited state funding that is available goes only to parties represented in the previous parliament.",4,"The country has experienced multiple peaceful transfers of power between rival parties after elections, including two since it gained full independence in 1979. The ULP has been in government since 2001, but it has had only a narrow majority over the opposition NDP since 2010.",4,"The political choices of candidates and voters are generally free from interference by extrapolitical forces. However, the OAS raised concerns in 2015 about the lack of transparency regarding party and campaign financing. Little has been done since to address these concerns.",4,"All citizens are formally entitled to full political rights and electoral opportunities, but women remain significantly underrepresented in the legislature and in politics generally. In its report on the 2015 elections, the OAS noted “pervasive reluctance” on the part of potential women candidates to participate in harsh political campaigns. No women were elected to the House of Assembly in the 2015 or 2020 elections. The ULP selected women to hold the legislative speakership and deputy speakership after the 2020 elections.LGBT+ people are marginalized, and this affects their ability to engage fully in political processes. There are no openly LGBT+ legislators. The St. Vincent population is largely Afro-Caribbean and of mixed African-European descent, and most identify as Protestant or Roman Catholic. These segments of the population and others can engage in the political process. The small Rastafarian community does not engage fully with politics.",3
sudan,"The transitional constitution guaranteed the right to form political parties, subject to legal regulation. Security forces arrested procivilian political party, resistance committee, and FFC leaders and members following the October 2021 coup, including the heads of the Sudanese Congress Party and the Arab Socialist Ba’ath Party, as well as a leader in the Umma Party. The leaders have been gradually released, with the last ones leaving prisons in May 2022, after being held incommunicado and having allegedly been tortured. In December 2022, unidentified assailants fired tear gas to break up an FFC public meeting to discuss plans to counter the coup.In the months following the 2021 coup, imprisoned allies of al-Bashir, leaders of his National Congress Party, and other Islamists have been released from detention.",1,"General al-Burhan dissolved the TSC and transitional government in the October 2021 coup, and security forces detained more than 100 government ministers and advisors and procivilian political party, resistance committee, and FFC leaders. He later reconstituted the Sovereign Council with himself as chairman and extended its oversight authority. In April and May 2022, the military government released civilian leaders and ended the state of emergency.",0,"The October 2021 coup was led by the SAF and supported by the Rapid Support Forces (RSF) and leaders of armed movements that had signed the JPA. International media organizations reported that General al-Burhan spoke with Egyptian officials prior to the coup, seeking their support for the military takeover. It followed a coup attempt on September 21, 2021, when soldiers loyal to the former regime tried to seize control of the state media building.",0,"The interim constitution commits Sudan to a decentralized political system in which citizens are free to exercise their rights without discrimination based on race, religion, gender, regional affiliation, or other such grounds. The new constitution proposed by the Sudan Bar Association in September 2022 kept the same provisions.Women played an influential role in the 2019 protest movement and have since demanded greater representation at all levels of government and in peace negotiations. Although two women were named to the TSC in 2019, one resigned in May 2021 protesting the military’s dominance of the Council.LGBT+ people remain politically marginalized and same-sex sexual relations are still criminalized.",1
suriname,"Suriname’s many political parties, which often reflect ethnic cleavages, generally form and operate freely.",4,The opposition has a realistic opportunity to increase its support or enter government through elections. Suriname has experienced multiple democratic transfers of power.,4,"People’s political choices are generally not subject to undue coercion. However, opposition parties have raised concerns about campaign financing—which is unregulated and lacks transparency—and the resulting influence that special interest groups can have on parties and candidates. During the 2020 election campaign, the NDP was accused of engaging in clientelism by distributing food to citizens. Other parties use similar tactics, including distribution of money and funding of community projects using politicians’ personal wealth.Under the Santokhi government, relatives of high-ranking officials have received significant positions in government and in major enterprises, including first lady Mellisa Santokhi-Seenacherry and Leo Brunswijk, the vice president’s brother. In July, the vice president said that Leo Brunswijk would step down from most of his positions at state-owned firms. In October, Santokhi-Seenacherry and Leo Brunswijk left the board of the Suriname State Oil Company. In late 2022, the government denied that Leo was made general manager of Energy Companies Suriname.The period preceding the 2020 elections was characterized by intimidation of opposition supporters. No reported cases of political intimidation have occurred since Santokhi’s inauguration.",3,"In general, parties are often formed along ethnic lines, meaning most ethnic groups have political representation. Women have historically played a limited role in politics and are underrepresented; 15 of the 51 National Assembly members elected in 2020 were women. Women were included in the Santokhi cabinet, however.The interests of Maroons, the descendants of escaped slaves, are represented by the ABOP of Vice President Brunswijk, who is the first Maroon to hold that post. Indigenous people are poorly represented in politics. There are no openly gay politicians in Suriname, as LGBT+ people face discrimination.",3
sweden,Political parties may form and operate without restriction.,4,Sweden has a strong multiparty system with a robust opposition. Eight political parties secured representation in the Riksdag in 2022.,4,People’s political choices are generally free from domination by actors that are not democratically accountable.,4,"The range of Sweden’s religious, ethnic, and immigrant groups are represented in the parliament. There are 162 women (out of 349 members) in Parliament and 11 women cabinet members. However, some parties maintain greater gender parity than others.  Since 1993, the Indigenous Sami community has elected its own legislature, which has significant powers over community education and culture, and serves as an advisory body to the government. There are calls for greater political autonomy of the Sami Parliament.",4
switzerland,"Political parties are free to form and operate, and a wide range of parties are active at the federal and regional levels. The political system, while stable, remains open to new groups. In January 2021, the CVP and the Conservative Democratic Party, which held three lower-house seats, merged to form the Center Party.Transparency International and other organizations have long criticized Swiss party financing and lobbying regulations for being opaque. In August 2022, the Federal Council passed legislation that requires parties in Switzerland to disclose party financing sources and campaign donations starting with the 2023 elections.",4,"While most parties govern together by common agreement in the country’s consociational political system, they compete vigorously in elections and can gain or lose influence depending on their performance at the polls. Contentious policy issues are often decided in referendums.The seven-seat Federal Council currently comprises two members each from the FDP, the SP, and the SVP, along with one Center Party member. After the 2019 elections, the GPS, which now holds more seats than the CVP and as many as the FDP, petitioned the parliament to change the Federal Council’s composition to accommodate their electoral success. The GPS lost a parliamentary vote over the issue but will likely renew their bid should they repeat their strong performance in the next election. A GPS seat was effectively denied based on an interpretation of the “magic formula,” whereby Federal Council seats are distributed according to the approximate strength of the four largest parties in the parliament.",4,People’s political choices are generally free from domination by democratically unaccountable entities.,4,"Restrictive citizenship laws and procedures tend to exclude immigrants from political participation. Noncitizens represent 26 percent of the Swiss population yet cannot vote in federal elections. As a consequence of the Swiss jus sanguinis, this includes around 350,000 people born in Switzerland.The 2019 elections saw a record number of women elected to the National Council. Women currently represent 41.7 percent of the body but made up 50.3 percent of the Swiss population as of 2022. Switzerland was one of the last countries in the world to introduce women’s suffrage, doing so at the federal level only in 1971. At the cantonal level, women in the canton of Appenzell Innerrhoden were denied the right to vote until 1990.People with disabilities and living under full guardianship have the automatic right to vote on local and cantonal matters in Geneva and can request the right to vote in Ticino and Vaud. However, Switzerland does not fully comply with the UN Convention on the Rights of Persons with Disabilities, which it ratified in 2014. In 2022, some canton-level initiatives developed with the aim of combatting this disability-based discrimination; however, no electoral reforms had been passed by year’s end.",3
syria,"A 2011 decree allowed new political parties to register but also imposed significant obstacles to party formation and prohibited parties based on religion, regional affiliation, and other criteria. In practice, all legally recognized political groups and independents are either part of, allied with, or heavily vetted by the regime.In Kurdish-held areas, politics are dominated in practice by the most powerful group, the PYD, whose affiliated security forces frequently detain political opponents. In April 2022, the offices of the rival Kurdistan Democratic Party, the Kurdish National Council, and the Yekiti Kurdistan Party were attacked by unidentified assailants, with at least one of the targeted groups reportedly blaming a PYD-linked youth movement for the incidents.",0,"The Baath Party has governed Syria without interruption since the 1960s, led by Assad or his late father for nearly all of that time. The 2011 decree and 2012 constitutional reforms formally relaxed rules regarding the participation of non-Baathist parties. In practice, the government maintains a powerful intelligence and security apparatus to monitor and punish opposition movements that could meaningfully challenge Assad’s rule.",0,"In the territory it controls, the regime’s security and intelligence forces, militias, and business allies actively suppress the autonomy of voters and politicians. Foreign actors including the Russian and Iranian regimes and the Lebanese Shiite militia Hezbollah also exert heavy influence over politics in government-held areas. In other areas, civilian politics are generally subordinated to locally dominant armed groups, including the Islamist militant group Hayat Tahrir al-Sham (HTS), the PYD, and forces allied with the Turkish military.",0,"The largely Alawite-led regime presents itself as a protector of that and other religious minority populations. In practice, political access depends not on sect but on proximity and loyalty to Assad and his associates. Alawites, Christians, Druze, and members of other smaller sects who are outside Assad’s inner circle are politically disenfranchised. The political elite includes members of the Sunni sect, but the country’s Sunni majority makes up most of the rebel movement and has borne the brunt of state repression as a result.The opposition’s dwindling territory is divided among Turkish-backed rebels, Islamist militias, and radical jihadist militants, with varying implications for ethnic and religious minority groups. In Kurdish-held areas, the PYD nominally ensures political representation for Arabs but has been accused of mistreating non-Kurdish residents.Women have equal formal political rights in Syria, holding 11.2 percent of the legislature’s seats after the 2020 elections as well as some senior government positions. However, they are typically excluded from political decision-making and have little ability to organize independently amid state and militia repression. All leadership positions in Kurdish-held areas are reportedly shared between a man and a woman, though they have limited political autonomy outside PYD-led structures.",0
taiwan,"The multiparty political system features vigorous competition between the two major parties, the DPP and KMT. Third parties also play a significant role in national and local contests. Outgoing Taipei mayor Ko Wen-je formed the TPP in 2019, which won 5 Legislative Yuan seats in 2020 and the Hsinchu City mayoralty in November 2022. The TSP also entered the Legislative Yuan for the first time in 2020.",4,"Taiwan enjoys regular democratic transfers of power between rival parties. Parties in opposition at the national level often control key municipal governments, and power regularly rotates at the local level.",4,"Major business owners with interests in China remain an influential force in Taiwanese politics, largely through their close relationship with the KMT. The KMT, which ruled Taiwan as an authoritarian, one-party state for decades until democratic reforms took hold in the 1980s and 90s, long enjoyed a considerable financial advantage over rivals like the DPP, which has traditionally placed a stronger emphasis on resisting Beijing’s moves toward unification. However, that advantage has been lost in recent years; many KMT accounts were frozen after investigations into allegations that the KMT improperly acquired public assets during its rule.Chinese interference in Taiwan’s elections, largely through disinformation campaigns and influence over certain media outlets, remains a serious concern. Beijing has been effective in supporting the election of pro-China politicians and seeks to undermine public confidence in the Taiwanese political system, though such interference was reportedly less prevalent during the November 2022 local elections.The Anti-Infiltration Act prohibits foreign powers from funding or directing lobbying efforts, election campaigns, or election-related disinformation in Taiwan, providing for penalties of up to five years in prison.",3,"Taiwan’s constitution grants all citizens the right to vote, regardless of gender, ethnicity, religion, sexual orientation, or gender identity. The constitution and electoral laws also include gender quotas for local councils and at-large Legislative Yuan seats. In addition to the presidency, women won 42 percent of the legislature’s seats in 2020. Audrey Tang, who is nonbinary, remained a minister in 2022.Taiwanese living abroad do not benefit from absentee voting but must instead return to their home county or registered household to vote.Six Legislative Yuan seats are reserved for Indigenous candidates elected by Indigenous voters. An additional two Indigenous candidates won seats in 2016 via party-list voting, but none did so in 2020. Members of Taiwan’s 16 Indigenous groups make up roughly 2 percent of the population.",4
tajikistan,"The government consistently marginalizes independent or opposition parties, which are excluded from the political process. The Islamic Renaissance Party of Tajikistan (IRPT)—which had been the country’s most significant opposition group—lost its legal registration and was declared a terrorist organization in 2015. The 2016 constitutional amendments banned faith-based parties, effectively preventing the IRPT from reforming. The National Alliance of Tajikistan, a Europe-based refugee opposition coalition, was declared a terrorist organization in 2019.Government officials have continued to harass and arrest current and former IRPT members, their families, and other opponents throughout 2022.",0,"Tajikistan has no record of peaceful transfers of power between rival parties. Rahmon first became chief executive in 1992, during the country’s 1992–97 civil war, and has held the presidency since the office’s creation in 1994. Under 2016 constitutional revisions, he is entitled to run for reelection indefinitely; can overrule cabinet decisions even after leaving office; and has set up his son, Rustam Emomali, to succeed him.Years of unrelenting repression of independent political activity have left opposition parties unable to compete in elections.",0,"Political affairs in Tajikistan are controlled almost exclusively by Rahmon and his extended family, leaving citizens with few avenues to participate in the political process. Relatives of Rahmon hold numerous public positions and control key sectors of the private economy.Dushanbe increasingly relies on the Chinese government for external security.",0,"No segment of the population enjoys full political rights or electoral opportunities in practice. The regime, which seeks to suppress any genuine dissent, does not permit women, ethnic or racial minorities, LGBT+ individuals, or religious groups to organize independently to advance their political interests. Women remain underrepresented as voters and elected politicians.",0
tanzania,"Tanzanians have the right to organize into political parties, but the ruling CCM enjoys considerable incumbency advantages that stifle competition. The system of state funding for parties under the Political Parties Act (PPA) of 2015 disproportionately benefits the CCM. Political parties are regulated by a presidentially appointed registrar whom the opposition criticizes for partisan bias. Authorities have constrained opposition parties in recent years. In 2016, the government banned all political rallies and demonstrations outside election periods, sharply curtailing parties’ ability to mobilize public support. In 2019, opposition groups’ rights were further constrained by PPA amendments that empower a government minister to regulate party coalition formation, ban internationally sourced political fundraising, prohibit parties from “activism,” and introduce tools that the registrar can use to investigate and interfere with targeted parties’ internal operations. The amendments also gave the registrar legal immunity, further reducing that office’s accountability.The Hassan administration has also targeted opposition activities, though it has more recently opened dialogue with prominent opposition figures. In February 2022, President Hassan met with Tundu Lissu in Belgium. Chadema chairman Freeman Mbowe was released from custody in March 2022; in 2021, he and at least 10 other Chadema members were arrested before Mbowe was to give a speech on constitutional reform. Mbowe was charged with terrorism but those charges were dropped. Hassan and Mbowe went on to hold two meetings during the year. Relatively few opposition figures were arrested or detained in 2022, though local-level activists and those working for constitutional reform were targeted. Opposition groups’ day-to-day activities are severely curtailed due to a Magufuli-era ban on public meetings, which remained in place at year’s end. While opposition leaders have been able to hold meetings and give speeches to party members in regional capitals, police and security forces delayed or disrupted these meetings.",1,"The CCM has governed without interruption for over 60 years. The opposition’s electoral prospects are limited due to interference, harassment, co-optation, deadly violence against activists, and criminal prosecutions. Opposition candidates posted their best-ever electoral performance in the 2015 legislative elections, winning 45 percent of the vote, but secured only 29 percent of the National Assembly’s seats. The political space for opposition parties narrowed due to repression in the 2020 election.Opposition prospects have not markedly improved under Hassan. Prominent CCM figures still describe the opposition as the enemy; in October 2022, National Assembly speaker Tulia Ackson called on CCM members to “deal with” Hassan’s critics in remarks that were interpreted as a call to violence. Tundu Lissu, who traveled abroad to recover after a 2017 attempted assassination, returned to Tanzania to stand as Chadema’s presidential candidate in 2020. Lissu fled for Belgium after the polls and remained in exile at the end of 2022.",1,"Tanzanian voters and politicians are subject to significant undue influence from unaccountable entities using antidemocratic tactics. During his tenure, Magufuli exerted pressure through local administrative authorities, particularly presidentially appointed regional and district commissioners. These officials are technically nonpartisan, but most are CCM loyalists or former security personnel. They have significant power within their jurisdictions and have been especially repressive when overseeing opposition-oriented areas. President Hassan appointed new regional and district commissioners in 2021; some appointees came from opposition groups or were nonpartisan, though hardliners maintained some posts. Civil servants in opposition-controlled councils are under significant pressure to follow directives from CCM officials, rather than elected opposition politicians. The government has sought to remove elected municipal leaders, and arbitrarily threatened and barred the movements and activities of critical NGOs and human rights advocates. The 2019 local elections, which the opposition boycotted due to widespread candidate disqualifications, were managed by the government ministry that also supervises regional and district commissioners.",1,"Members of ethnic, religious, and other minority groups ostensibly have full political rights, but the participation of some groups is limited in practice. Magufuli, a member of the Sukuma ethnic group, often appointed fellow Sukuma to government positions during his tenure. This represented a departure from predecessors who balanced ethnic and religious groups. This Magufuli-era imbalance remains to a lesser extent under President Hassan.Women hold 36.8 percent of legislative seats; the constitution requires that 30 percent of seats are held by women. However, women are underrepresented in directly elected seats, which are consistently won by male candidates. Women who run for office face mistreatment.Hassan, Tanzania’s first female president, has promoted women’s representation in her own government. After the October 2022 cabinet reshuffle, about half of its posts were held by women. Tulia Ackson was elected National Assembly speaker in February, making her only the second woman to hold this position. However, misogynistic discourse and behavior have persisted in politics. LGBT+ people, who face the risk of arrest and harsh discrimination, cannot openly advance their political interests.",2
thailand,"From 2014 to 2018, Thailand’s military government effectively banned political parties from meeting and conducting activities. In late 2018, the NCPO lifted many restrictions on political parties, allowing them to hold meetings, recruit members, select candidates, and meet with the public. A slew of parties from across the political spectrum began organizing and campaigning in preparation for the 2019 elections, though those opposed to military rule experienced official harassment.In 2019, after the success of the Future Forward Party (FFP) in that year’s elections, party leader Thanathorn Juangroongruangkit was charged with crimes including sedition for allegedly “assisting” democracy activists after a 2015 protest. He was subsequently suspended by the Constitutional Court from taking his seat over a complaint that he had held shares in a media company while applying to serve in the legislature. In early 2020, the FFP was abolished following a Constitutional Court ruling that a loan it received from Thanathorn constituted an illegal donation. Opposition parties aligned with exiled former prime minister Thaksin Shinawatra have also experienced harassment by authorities. The military-drafted constitution imposes rules designed to weaken established parties like the PTP, which led the pre-2014 government. To circumvent these limitations, PTP leaders established like-minded parties, including Thai Raksa Chart (TRC), to better compete in the 2019 elections. However, after TRC nominated Princess Ubolratana—the monarch’s older sister—as its prime ministerial candidate, the party was dissolved by the Constitutional Court and its candidates were disqualified.",1,"After an effective military ban on political parties from 2014 to 2018, opposition parties were able to compete in the 2019 polls and won a large number of seats in the House of Representatives. However, constitutional restraints greatly limited the ability of these opposition parties to effectively campaign. Postelectoral manipulation on the part of the government also reduced the total number of seats won by the opposition.While parties opposed to military rule, most prominently the PTP and the FFP, won a combined 245 lower-house seats, they have been unable to advance legislation due to the military’s control of the unelected Senate and legislative processes. The 2020 dissolution of the FFP, whose 80 seats had made it the third-largest force in the House of Representatives, was accompanied by a 10-year ban on political participation for 16 party leaders, including party leader Thanathorn and 10 other elected representatives. Following the ruling, FFP’s remaining elected representatives established a new political party called Move Forward. In late 2021, the National Assembly passed an amendment reducing the number of lower-house party-list seats from 150 to 100, increasing the threshold needed to win them and making it more difficult for smaller opposition parties to win representation.In May 2022, former PTP transport minister Chadchart Sittipunt, running as an independent, won the Bangkok governor’s election in a landslide. His victory reflected public discontent with the military-backed government and an improving political environment for opposition candidates.",1,"While Thai citizens were able to vote in 2019, the resulting government did not reflect election results due to a rigged outcome enabled by the military-drafted constitution and postelection manipulation. Thailand’s cabinet is stacked with former members of the military, leaders of the 2014 coup, and ministerial holdovers from the junta, including Prime Minister Prayuth.The 2019 polls were subject to repeated interventions by the monarchy, which exerts tremendous influence over Thai politics. For instance, the Constitutional Court’s dissolution order targeting TRC came soon after King Maha Vajiralongkorn made a televised announcement condemning his sister Princess Ubolratana’s prime ministerial bid as “extremely inappropriate.” On the eve of the 2019 election, King Vajiralongkorn released an unprecedented statement urging citizens to vote for “good people” to prevent “chaos,” a message widely understood as a royal endorsement of promilitary parties. In late 2021, the Constitutional Court issued a ruling stating that activists’ calls for political reform, including of the monarchy, amounted to an attempt to overthrow the state. No charges were consequently issued against the dissenters, but the ruling was viewed as an assertion by the courts of the monarchy’s sovereign power over the country.",0,"In 2019, some political rights denied to the population during military rule were restored with the election of a semicivilian government. Nevertheless, members of minority groups, particularly ethnic minorities and stateless residents, are generally unable to choose their representatives or organize independently to assert their interests in the political sphere. Malay Muslims in southern Thailand remain marginalized.Women are underrepresented in government at all levels, composing only 15.8 percent of the House of Representatives and 10.5 percent of the Senate. Few women hold leadership roles in political parties. Women’s interests are generally not prioritized in political life, although recent antigovernment protests included demands for greater attention to these issues.The interests of LGBT+ people are increasingly represented in national politics.",1
timor-leste,"Political parties are generally free to operate. Some campaign-finance regulations favor larger parties. These include a lack of spending caps and a system in which government campaign subsidies are awarded after elections, according to the number of votes a party has won.Two new parties, youth-aligned KHUNTO and the PLP, won 13 parliamentary seats between them in 2017. They joined AMP in the 2018 elections and formed a governing coalition with Fretilin in 2020.",4,"Democratic transfers of power occur regularly in Timor-Leste.While some smaller parties hold parliamentary seats, parties associated with the independence movement dominate. Fretilin, the CNRT, and the PLP have regularly participated in governments in recent years.",4,"Politics continue to be dominated by independence-movement figures who have formed political parties. Veterans often serve as power brokers and organizers, while local village leaders are known to mobilize voters despite their ostensible nonpartisan status.",3,"Ethnic minorities are generally well represented in politics. While male independence leaders often hold key political roles and dominate elite political circles, 40 percent of parliamentarians are women. Four women ran for president in the 2022 elections. One-third of electoral-list candidates must be female. Women are massively underrepresented at the local level. Observers suggest that few women would seek office except for the existence of gender-parity legislation.",3
togo,"Opposition parties are generally free to form and operate; candidates can also run as independents. However, the dominance of the UNIR undermines the visibility and competitiveness of other parties. Opposition members are sometimes arrested in connection with peaceful political activities. Since 2017, authorities have suppressed opposition protests with deadly force and have arrested and tortured opposition supporters. The court system is used to sideline prominent opposition members.",2,"Gnassingbé’s family has held the presidency since the 1960s. Gnassingbé and the UNIR have retained power thanks in large part to the structure of the electoral system, malapportionment, and de facto control over electoral institutions.Political leaders have sought exile or otherwise lived abroad. Tikpi Atchadam, who led massive antigovernment demonstrations in 2017, remains in exile. UFC leader Gilchrist Olympio, meanwhile, resides in France, and the party has suffered from division in his absence.Genuine opposition parties have no legislative presence following their boycott of the 2018 elections, though they did gain mayoralties and municipal council seats in 2019.",1,"In 2005, the military installed Gnassingbé as president, in violation of the constitution. While security forces defend the regime through intimidation, the UNIR has been accused of relying on patronage and financial incentives, including the distribution of benefits for vote-buying purposes.",1,"The Éwé, Togo’s largest ethnic group, have historically been excluded from positions of influence; they are prominent within the opposition. Since 2010, the community has been politically split, as the Éwé-dominated UFC reached a power-sharing agreement with the government while the majority remained loyal to opposition forces. The government and security apparatus are dominated by members of Gnassingbé’s Kabyé ethnic group.Women face some societal pressure that discourages their active and independent political participation. Only 16 percent of the National Assembly members elected in 2018 were women. Candidate registration fees were halved for women ahead of the 2019 local elections. In 2020, Victoire Tomegah Dogbé became the first woman to serve as prime minister.",2
tonga,"There are no major restrictions on political competition. Lawmakers are also known to shift their allegiances; after former prime minister Pōhiva’s death in 2019, four lawmakers who were associated with the Democratic Party of the Friendly Islands defected to the new Tonga People’s Party, effectively leaving the Democratic Party in opposition by year’s end.",4,"Rival coalitions led by Pōhiva’s popularly elected allies and more conservative politicians from the nobility have alternated in government in recent years, though Tu’i’onetoa governed with support from a mixture of popularly elected and noble members. Sovaleni’s election as prime minister in 2021 represented another change of government, as his only opponent, ʻAisake Eke, was backed by the outgoing prime minister.",4,"The monarchy, the nobility, and the country’s churches exert considerable political influence. In the months leading up to the 2021 elections, Tonga’s king repeatedly expressed his displeasure with the performance of the parliament. That September, the king criticized officials for lack of action in response to the illegal drug trade, and that October he addressed a national symposium on the drug crisis, potentially signaling an increase in the monarch’s political involvement. However, such public criticisms of the government have not continued under the Sovaleni administration.",3,"Women have the same formal political rights as men, but no women won seats in the 2021 parliamentary elections, down from two in the previous legislature. One woman was appointed in December to serve as minister of foreign affairs and tourism. Cultural biases tend to discourage women’s political participation, and women cannot inherit noble titles, meaning the seats reserved for nobility in the parliament are effectively reserved for men.Members of ethnic minority groups face similar obstacles, though the population is mostly homogeneous, and many members of the small Chinese minority have been able to obtain citizenship and its associated political rights.",3
