Country,Tekst,Skoor,Tekst2,Skoor2,Tekst3,Skoor3
tonga,"Though the monarch is no longer the chief executive authority, he retains significant powers, including the ability to veto legislation and dissolve the parliament. King ʻAhoʻeitu Tupou VI came to the throne in 2012 and is known to hold more conservative views than his late brother and predecessor, George Tupou V.The prime minister, who chooses the cabinet, is formally appointed by the monarch on the recommendation of the parliament. Veteran democracy campaigner ʻAkilisi Pōhiva, who initially took office in 2014, died in 2019 after a long illness; he was succeeded by then finance minister Pōhiva Tuʻiʻonetoa, who formed a cabinet that included commoners and members of the nobility.Following the November 2021 general elections, a 16-member majority in the new parliament chose Siaosi Sovaleni as prime minister. He defeated ʻAisake Eke, a candidate supported by outgoing prime minister Tuʻiʻonetoa. The new 12-member cabinet included only one member from the nobility.",3,"The unicameral Legislative Assembly (Fale Alea) consists of 17 members who are directly elected by commoners in single-member districts, nine noble members elected by their peers across five districts, and up to four additional members whom the prime minister may appoint to the cabinet from outside the parliament and who hold their seats ex officio. The speaker is appointed from among the noble members on the recommendation of the assembly.Seventy-five candidates registered to contest the 2021 general elections, which were the country’s fourth since the democratic reforms of 2010. Nine of the 17 people’s representatives elected were new members, as were three of the nine nobles’ representatives.By-elections were held in November 2022 to fill seats that had been vacated earlier in the year after three members of Parliament were convicted on bribery charges.",3,"The Electoral Commission administers elections competently and fairly, though the framework for parliamentary elections reserves nine seats for the holders of noble titles.",3
trinidad-and-tobago,"The president, the largely ceremonial head of state, is elected to a five-year term by a majority in the combined houses of Parliament. Paula-Mae Weekes, an independent former judge, was elected unopposed in 2018.The prime minister, who serves as head of government and is typically the leader of the majority party in Parliament, is appointed by the president. Keith Rowley became prime minister in 2015, after that year’s parliamentary elections resulted in a victory for his party, the center-right PNM (People’s National Movement). Rowley and the PNM retained power in 2020.",4,"Parliament consists of the directly elected 41-member House of Representatives and the 31-member Senate, with members of both houses serving five-year terms. Of the 31 senators, 16 are appointed on the advice of the prime minister, 6 are appointed on the advice of the opposition leader, and 9 are appointed at the president’s discretion based on merit.In the 2020 parliamentary elections, the incumbent PNM won 49 percent of the vote and 22 seats. The United National Congress (UNC) took 47 percent of the vote and 19 seats.The semiautonomous island of Tobago has its own House of Assembly (THA), with 15 members elected directly, 3 members appointed on the advice of the chief secretary (the island’s head of government), and 1 appointed on the advice of the minority leader. In elections held in December 2021, the Progressive Democratic Patriots (PDP), a local proindependence party, won 58 percent of the votes and 14 seats. The PNM won the remaining seat.",4,"Electoral laws are largely fair. The Elections and Boundaries Commission (EBC) organizes elections and is generally trusted by the public to fulfill its mandate impartially. However, electoral reforms suggested by 2015 observer missions went unimplemented ahead of the 2020 elections.",3
tunisia,"The 2014 constitution laid out a semipresidential system in which a popularly elected president served as head of state and exercised circumscribed powers, while the majority party in the parliament selected a prime minister, who served as head of government. The president was directly elected for up to two five-year terms.The last presidential election held under the 2014 constitution took place in October 2019, following the death of President Beji Caid Essebsi that July. Kaïs Saïed, an independent candidate and former constitutional law professor, won a runoff against businessman and media owner Nabil Karoui with 73 percent of the vote. Local observers concluded that the election was generally competitive and credible, but raised some concerns about Karoui’s inability to campaign while in prison.Claiming emergency authority under Article 80 of the 2014 constitution, President Saïed took the unilateral decision to dismiss Prime Minister Hichem Mechichi in July 2021, and in October 2021 he installed a new government headed by Prime Minister Najla Bouden without parliamentary approval. Bouden remained prime minister during 2022. Under the new constitution adopted in July 2022, the prime minister and cabinet are appointed and dismissed by the president and responsible to him rather than to the parliament. The presidential term limit remained in place.",3,"Tunisia’s 2014 constitution established a unicameral parliament, the 217-seat Assembly of the Representatives of the People (ARP); 199 members were directly elected in domestic multimember constituencies, while 18 represented multimember constituencies abroad via a party-list system. All members served five-year terms.The last legislative elections under the old constitution took place in October 2019. International and national observers declared the balloting to be generally competitive and credible. The Islamist party Ennahda placed first with 52 seats, Karoui’s Qalb Tounes (Heart of Tunisia) party took 38 seats, the progressive Democratic Current took 22, and Al-Karama (Dignity) Coalition took 21. The remaining seats were won by 11 other parties and 17 independent candidates.In July 2021, President Saïed unilaterally suspended the parliament and revoked lawmakers’ legal immunity, and several members later faced house arrest or detention and trials in military courts. Saïed formally dissolved the body in March 2022, after a majority of legislators met online and attempted to reverse several of the president’s emergency measures. In the fall of 2022, Saïed announced legislative elections scheduled to begin in late December under a new constitution and electoral law. The new parliament would have 161 members elected in single-member constituencies, including 10 representing Tunisians living abroad. Due in large part to onerous candidacy restrictions and a boycott led by major opposition parties, turnout in the first round of voting was extremely low at just 11 percent. Only 1,058 candidates campaigned for office—a steep drop-off from prior legislative elections. Ten constituencies attracted only one approved candidate, and seven of the seats for expatriate voters had no candidates at all. Following the first round of voting, just 21 candidates were declared as winners, and a second round was scheduled to take place in January 2023. As of December 28, at least 57 appeals of the initial results had been submitted to the Independent High Authority for Elections (ISIE). The new constitution envisioned the creation of a second legislative chamber, the indirectly elected National Council of Regions and Districts, but this body had yet to be formed at the end of 2022.",1,"From the 2011 revolution through the last elections under the 2014 constitution in 2019, the ISIE’s supervision of parliamentary and presidential balloting was well regarded by Tunisian and international observers, and the authority itself was seen as politically independent. In May 2022, Saïed replaced the ISIE’s executive committee, and the newly appointed body was tasked with organizing the referendum on his draft constitution in July. Watchdog groups including I Watch and Mourakiboun criticized the ISIE’s handling of the referendum, citing computational errors and a lack of transparency regarding the release of station-level results. The referendum was also marred by a low turnout of some 31 percent and complaints that opponents of the new charter were unable to campaign freely. The new constitution left the ISIE open to greater presidential interference in its composition, as it removed a clause from the 2014 constitution that stipulated the process by which ISIE members must be appointed, meaning the process could be set through ordinary legislation or presidential decrees. Saïed issued a new electoral law by decree in September 2022, setting the stage for the parliamentary elections that began in December. In addition to replacing the proportional-representation system with voting in single-member districts, the law imposed new requirements on candidates. For example, each potential candidate must collect 400 signatures of registered voters who do not endorse any other candidate. The decree also eliminated public funding for campaigns, removed a ceiling on private fundraising, barred anyone ever charged with a legal violation from candidacy, and revoked prior laws promoting gender parity and youth representation on electoral lists. Finally, the decree ramped up punishments for vaguely defined “electoral crimes,” including receiving illegal donations or “intentionally exploiting another candidate’s honor or familial or geographic affiliation.”",2
turkey,"In 2018, Turkey instituted a presidential system of government that makes the president the chief national authority and grants the office sweeping executive powers. The president is directly elected for up to two five-year terms but is eligible to run for a third term in the event of early elections. Recep Tayyip Erdoğan served as prime minister from 2003 to 2014, and as president since then. Because Erdoğan’s first term ended early due to the 2017 referendum, he is eligible to run for a third term in 2023, which, if secured, would last until 2028.Turkey’s 2018 general elections were held under a state of emergency that had been in place since a 2016 coup attempt. Erdoğan, who leads the AKP, won the presidential race with 52.6 percent of the vote in the first round. The Organization for Security and Co-operation in Europe (OSCE) criticized the election, reporting that electoral regulators often deferred to the ruling AKP, that state-run media favored the AKP in its coverage, and that Erdoğan repeatedly accused legitimate political opponents of supporting terrorism during the campaign.",2,"The unicameral Grand National Assembly has 600 seats. Lawmakers are elected to five-year terms by proportional representation. Parties need at least 7 percent of the national vote to join the parliament as of 2022.In the 2018 elections, the AKP joined the far-right Nationalist Movement Party (MHP) to form the People’s Alliance, which won 53 percent of the vote, amounting to 344 seats. The opposition Nation’s Alliance, led by the CHP and including the İyi Party (IP) and two smaller parties, won 34 percent of the vote and took 189 seats. The pro-Kurdish People’s Democratic Party (HDP) won 11 percent of the vote, gaining 67 seats.The OSCE described the 2018 elections as marred by the AKP’s misuse of state resources to gain an electoral advantage and noted that the opposition claimed that last-minute changes to electoral laws and failure to follow standard procedures for the selection of polling locations benefitted the ruling party. Reports of irregularities such as proxy voting were prevalent in the southeast, the HDP’s stronghold.",2,"The judges of the Supreme Electoral Council (YSK), who oversee all voting procedures, are appointed by AKP-dominated judicial bodies and often defer to the AKP in their decisions. A new electoral law passed in March 2022 lowered the parliamentary entry threshold from 10 percent to 7 percent and changed the way parliamentary seats are distributed among party alliances. Opposition parties criticized the threshold changes as an attempt by the AKP to scuttle a broad opposition alliance, saying the lower threshold was designed to encourage smaller parties to break from a unified opposition bloc. The new law modified procedures for the selection of judges who oversee elections and control vote-counting process. Previously, the top-ranking judge in a district would select the judges responsible for any challenges to the vote count; the new law prescribes that those judges be selected in a draw, making it more likely that AKP-aligned judges appointed in recent years would oversee the processes. The law also exempted the president from rules that ban ministers from using state resources for their campaigns.",1
turkmenistan,"The president is directly elected for an unlimited number of seven-year terms, extended from five years under a 2016 constitutional revision. Gurbanguly Berdimuhamedov, having held presidential office for 15 years, announced in February 2022 he would resign. His son, Serdar Berdimuhamedov, was elected in March with nearly 73 percent of the vote, beating out eight other candidates who observers considered noncompetitive. There were reports of widespread electoral law violations and that state workers were forced to vote in favor of Serdar Berdimuhamedov.Despite stepping down, the Gurbanguly Berdimuhamedov continues to influence decision-making through his position as chairman of the People’s Council of Turkmenistan (Khalk Maslahaty).",0,"The bicameral parliament, the National Council of Turkmenistan (Milli Geňeş), includes a lower chamber, the Mejlis, as well as an upper chamber, the 56-seat People’s Council of Turkmenistan.The Mejlis is composed of 125 members directly elected from individual districts to serve five-year terms. Elections to the Mejlis are tightly controlled by the state and feature no genuine competition from opposition candidates. In the illegitimate 2018 elections, the Democratic Party of Turkmenistan (DPT) won 55 seats, the Party of Industrialists and Entrepreneurs and the Agrarian Party each took 11, and candidates nominated by groups of citizens secured 48. The government claimed voter turnout was approximately 92 percent.",0,"The legal framework for elections is neither fair nor impartially implemented. The Central Election Commission (CEC) is appointed by the president and operates with little transparency. The law allows virtually no opportunity for independent fundraising or campaigning.Constitution and electoral code amendments in 2016 removed the upper age limit of 70 for presidential candidates, extended the presidential term from five to seven years, and eliminated the right of public associations to nominate presidential candidates.",0
tuvalu,"A governor general represents the British monarch as ceremonial head of state. The prime minister, chosen by Parliament, leads the government. Independent candidate Kausea Natano became prime minister after the free and fair September 2019 elections. He defeated another independent, Enele Sopoaga, in a secret ballot.In 2020, Parliament established a select committee to review the constitution. The committee offered recommendations in its December 2022 report; some of the proposed amendments would rotate the selection of the governor general by island or region and prohibit no-confidence votes in the first and last 12 months of a parliament.",4,"The unicameral House of Assembly’s 16 members are directly elected through contests in eight geographical constituencies, each of which are represented by two members. The attorney general has an advisory role and does not vote. Each of the main inhabited islands is also governed by an elected local council.In the free and fair September 2019 elections, all candidates ran as independents. Two women ran for seats in Parliament, though only one was elected. In May 2022, Deputy Prime Minister Minute Alapati Taupo died, triggering a by-election for his seat. Kitiona Tausi won in July.",4,"Tuvalu’s legal framework provides for democratic elections, and the laws are fairly and impartially implemented. An appointed secretary to the government is responsible for the supervision of elections and maintenance of voter rolls. Local polling officers are authorized to adjudicate election-related disputes in their districts, and there is a mechanism through which appeals may be filed.",4
uganda,"The president is directly elected to serve five-year terms. Incumbent Yoweri Museveni, who first seized power in a 1986 coup, won the 2021 election with 58.6 percent of the vote, while National Unity Party (NUP) candidate Robert Kyagulanyi Ssentamu—known as Bobi Wine—won 34.8 percent. Turnout stood at 59 percent.The campaign period, which began in late 2020, was marred by repression and violence, though polling day itself was calm besides a military presence in Kampala. Wine, who had been arrested several times in 2020, was placed under house arrest after casting his ballot, though the High Court of Kampala ordered his release later in January 2021. Leading up to the election, authorities selectively used COVID-19 restrictions to violently disperse opposition rallies and arrest journalists, while NRM events were allowed to proceed; police killed over 50 people. During the election, the Uganda Communications Commission (UCC) ordered a five-day internet blackout. Internet access was largely restored by February 2021. Politically-motivated disappearances and reports of torture of opposition supporters in detention increased in the months after the election.Few observers monitored the vote, and both foreign and domestic accreditation requests to observe the elections were denied. Wine accused the government of stuffing ballot boxes and filed a legal challenge that he later withdrew. The Citizens’ Coalition for Electoral Democracy in Uganda (CCEDU) claimed the results were not credible due to COVID-19-related restrictions and the preelection violence and arrests, though they did not report incidents of stuffing ballot boxes.",1,"The 2021 elections for members of the unicameral Parliament were held concurrently with the presidential vote. A total of 499 representatives were directly elected, including parliamentarians for 353 single-member constituencies and 146 seats reserved for women. Another 30 were chosen to represent special interest groups (youth, the elderly, workers, the military, and persons with disabilities). Ex officio members hold 27 seats.The NRM won 336 directly elected seats in January 2021. The NUP won 57, the Forum for Democratic Change (FDC) won 32; other parties won fewer than 10 seats. As with the presidential election, parliamentary contests were affected by violence, selectively enforced COVID-19 restrictions, internet shutdowns, and restrictions on journalists.The NRM government was accused of intervening in multiple by-elections in 2022, through bribery, ballot-box stuffing, military presence at polling stations, and arrests of opposition members.",1,"Independent observers, civil society, and opposition leaders have long called for substantive electoral-law reforms, which have been largely neglected. In early 2020, Parliament passed five overdue electoral reform bills, four of which received assent that July. Most Ugandans, however, do not trust the Electoral Commission (EC), which has repeatedly been accused of favoring the NRM, whether through fraud or voter disenfranchisement. The NUP criticized the management of the 2021 elections, citing the EC’s admission that it did not add results from over 1,200 polling sites—many of them in Kampala—to its count, and that voter registration was halted over a year before the election, allegedly due to limitations in technical capacity.",1
ukraine,"The president is directly elected for up to two five-year terms. In the 2019 election, held in two rounds in March and April, Zelenskyy defeated incumbent president Petro Poroshenko with 73.2 percent of the second-round vote, winning a majority of votes in all but one region. International observers deemed the election competitive and credible, although polling could not take place in Crimea and Eastern Donbas.",4,"The 450 members of the unicameral Supreme Council (Verkhovna Rada) are elected to five-year terms through a mixed system in which half of the members are chosen by closed-list proportional representation and the other half in single-member districts.In early elections held in July 2019, President Zelenskyy’s Servant of the People party won 254 seats, giving it an outright majority—the first time any party had crossed that threshold since independence. The Poroshenko bloc, which had rebranded as European Solidarity, took 25 seats. The Opposition Platform–For Life (OPZZh) grouping took 43 seats, Fatherland 26, and the Voice Party 20.The elections were deemed generally competitive and credible, despite some problems. Voting was impossible in Crimea and Eastern Donbas. Consequently, the elections filled only 424 of the 450 seats. In addition, approximately one million Ukrainian citizens were unable to vote for lack of a registered address. An Organization for Security and Co-operation in Europe (OSCE) election-monitoring mission cited irregularities including “widespread vote buying, misuse of incumbency, and the practice of exploiting all possible legislative loopholes” that contributed to inequalities among competitors.Ukraine held local elections in October 2020. A plurality of elected local councillors nationwide were independent candidates. Servant of the People was largely unsuccessful when contesting the mayoralties of larger cities, though it maintained representation on most city councils. Despite the generally professional administration of the elections by the Central Election Commission (TVK) during the COVID-19 pandemic, OSCE observers again expressed concern about widespread vote-buying allegations and abuse of state resources, among other issues.",3,"The mixed electoral system for the parliament that governed past polls, including those in 2019, has been criticized as prone to manipulation and vote-buying. President Zelenskyy attempted to introduce an entirely party-list-based system prior to the 2019 parliamentary elections but could not garner enough support from lawmakers. That December, the new parliament adopted an electoral code that partially implemented a proportional-representation voting system, with open party lists for both parliamentary and local elections. Zelenskyy enacted it at the end of that year.The 2020 local elections were held under the new code, though it was modified a number of times that year; among other changes, internally displaced persons (IDPs) who lacked documentation for their current place of residence were allowed to vote in local elections, helping to resolve one criticism of the 2019 national polls. The TVK decided not to conduct local elections in 18 communities in the Donetsk and Luhansk Regions of eastern Ukraine, located close to the contact line with noncontrolled territories. The decision affected 475,000 voters, who continued to be governed by military-civil administrations appointed directly by the president. In December 2021, the TVK began discussions with the Donetsk and Luhansk military-civil administrations on the possibility of holding elections there in March 2022, but the Russian military’s all-out invasion of Ukraine in February disrupted those plans.Martial law prohibits calling and holding elections or referendums at both national and local levels as long as it remains in effect. The next parliamentary elections were set to take place by October 2023, and the next presidential election was due in 2024.",2
united-arab-emirates,"The Federal Supreme Council, comprising the dynastic rulers of the seven emirates, is the country’s highest executive body. It selects a president and vice president from among its members, and the president appoints a prime minister and cabinet.The emirate of Abu Dhabi has controlled the federation’s presidency since its inception in 1971. Sheikh Khalifa bin Zayed al-Nahyan, the president since 2004, died in May 2022; he was succeeded by his half-brother Mohammed bin Zayed al-Nahyan, who had long served as crown prince of Abu Dhabi and exercised most leadership functions after Sheikh Khalifa suffered a stroke in 2014.The emirate of Dubai similarly controls the premiership. Sheikh Mohammed bin Rashid al-Maktoum has served as ruler of Dubai and the UAE’s prime minister and vice president since 2006, when he succeeded his late brother in all three posts.",0,"The unelected Federal Supreme Council is also the country’s highest legislative authority, but it is advised by the 40-seat Federal National Council (FNC), which can review proposed laws and question government ministers.Since 2006, half of the FNC’s members have been elected for four-year terms on a nonpartisan basis by an electoral college chosen by the rulers of each emirate, while the government directly appoints the other half. The size of the electoral college has expanded over time. For the 2019 elections it grew to 337,000 members, up from 224,000 in 2015, though this still fell far short of the entire voting-age citizen population. Close to 500 candidates vied for the 20 elected seats. Voter turnout remained low at about 35 percent, matching the 2015 level.There are no elected legislative bodies in the individual emirates.",1,"The UAE’s electoral framework applies only to the advisory FNC, and it lacks universal suffrage. While the electoral college has expanded, and overseas voting was permitted for the first time in 2015, there is no public accountability for the procedures by which the rulers of each emirate draw up the lists of eligible voters. The geographical allocation of FNC seats results in significant overrepresentation for the smaller emirates.",0
united-states,"The president, who serves as both head of state and head of government, is elected for up to two four-year terms. Presidential elections are decided by an Electoral College, with electors apportioned to each state based on the size of its congressional representation. In most cases, all of the electors in a particular state cast their ballots for the candidate who won the statewide popular vote, regardless of the margin. Two states, Maine and Nebraska, have chosen to divide their electoral votes between the candidates based on their popular-vote performance in each congressional district.In the 2020 election, Biden, the Democratic Party nominee, won 306 Electoral College votes, leaving Trump, the Republican incumbent, with 232. Biden defeated Trump by more than seven million votes, or approximately 4.4 percentage points, in the national popular balloting. Turnout was the highest recorded in more than a century, with roughly two-thirds of the eligible population casting a ballot.The COVID-19 pandemic compelled many states to increase access to early and mail-in voting, partly to help prevent dangerous crowding at polling sites. This led to a series of legal battles, with the Trump campaign and other Republican litigants generally arguing against the changes and claiming that they would open the door to fraud. The balloting itself unfolded with few significant disruptions, though existing obstacles to voting—such as strict voter-identification requirements and inadequate numbers of polling sites—remained a factor. Meanwhile, the federal government assisted states in safeguarding ballots and computer networks against foreign and other illegal interference, while social media companies made greater efforts to thwart election-related disinformation campaigns by foreign actors on their platforms. These measures were generally deemed successful.Rejecting a vote-tabulation process that was lauded by observers as transparent and professional, in the weeks after the election Trump refused to concede, continued to allege fraud, and openly pressured election officials in pivotal states to make decisions that would support his claims regardless of the facts and the law. During the counting and certification process, state election workers reported intimidation and death threats. A raft of lawsuits by the Trump campaign and its allies were almost universally dismissed by state and federal courts. Evidence of large-scale fraud was nonexistent, but the Trump camp’s disinformation, complemented by the reluctance of leading Republicans to explicitly acknowledge Biden as the president-elect, helped to convince many Trump supporters that voter fraud was widespread and Biden was not the rightful winner.Evidence later emerged regarding last-ditch efforts to overturn the results, including machinations by Trump and allied officials or lawyers to involve the Justice Department and other government agencies in supporting the president’s fraud claims, to enlist then vice president Mike Pence in blocking certification of Biden’s victory, and to work with Republican activists to put forward illegitimate pro-Trump slates of electors in states that Biden won.Trump administration officials and allies also encouraged resistance to Biden’s victory from voters and citizen groups, culminating on January 6, 2021, when several thousand Trump supporters assembled near the White House for a “Save America” rally. Following inflammatory speeches by Trump and others, the crowd converged on the US Capitol as the counting of the Electoral College ballots proceeded. Upon encountering an inadequate deployment of police, the group turned violent, using both concealed and improvised weapons to break through barricades, assault police officers, and forcibly enter the Capitol, where intruders searched for lawmakers, vandalized offices, and occupied the Senate chamber as members were evacuated. The group was dispersed after several hours, following the delayed arrival of the National Guard. In all, seven people died in connection with the attack, including a policeman who suffered strokes after clashing with the mob and a rioter who was shot by police near the House chamber. Nearly 140 police officers were injured, as were scores of civilians. Among Republicans, a divide emerged in the weeks after the election between state officials involved in administering the balloting, who generally defended the fairness of the process and the accuracy of the results, and many members of Congress, who gave credence to Trump’s claims and cast doubt on Biden’s victory. When Congress reconvened late on January 6 to complete the Electoral College count, just eight senators lodged objections to state results, but 139 of the 211 Republicans in the House of Representatives at the time supported baseless objections to the vote counts in at least one state. Biden’s inauguration proceeded without incident on January 20.The events of January 6 prompted several institutional responses. The following week, the House voted to impeach Trump on the charge of incitement of insurrection, with 10 Republicans joining all 222 Democrats to approve the measure. The ensuing Senate trial concluded in February with Trump’s acquittal, as only 57 of the required 67 senators, including seven Republicans, voted to convict. In July 2021, a House select committee was formed to investigate the January 6 attack; only two Republican House members agreed to join. The select committee defined its mandate broadly, aiming to clarify both the events of January 6 and the wider efforts to overturn the election results.The January 6 committee interviewed scores of witnesses, issued an array of subpoenas for documents and testimony by Trump administration officials and allies, and between June and October 2022 held public hearings featuring live testimony and recorded depositions. The investigation culminated in a report released in December 2022, which assigned primary responsibility for the violence to Trump and referred him to the Justice Department for possible prosecution on charges that included inciting insurrection and conspiracy to defraud the United States. Republican critics derided the investigation as a partisan smear campaign, and Trump, his top political allies, and high-ranking Republican Party officials refused to comply with subpoenas. The House voted to hold four nonrespondents in contempt of Congress; two were indicted, and one of the two, prominent Trump adviser Steve Bannon, received a four-month jail sentence in October, with an appeal pending. Other investigations of Trump’s postelection activity accelerated during 2022, including a special grand jury probe of efforts to pressure Georgia officials to alter the state’s election results. In November, US attorney general Merrick Garland appointed a special counsel to examine Trump’s role in the planning of the January 6 violence, as well as any criminal liability related to a cache of classified government documents that were recovered in an August raid on his Florida estate. Trump and his allies continued to dismiss all such investigations as political persecution, even as his repeated attempts to block the inquiries in court largely failed.",3,"Elections for the bicameral Congress are generally free and competitive. The House of Representatives consists of 435 members serving two-year terms. The Senate consists of 100 members—two from each of the 50 states—serving six-year terms, with one-third coming up for election every two years. All national legislators are elected directly by voters in the districts or states that they represent.The capital district, Puerto Rico, and four overseas US territories are each represented by an elected delegate in the House who can perform most legislative functions but cannot participate in floor votes.Midterm elections were held in November 2022 and resulted in a change of control of the House of Representatives, while the Senate remained under Democratic control. Republicans gained nine House seats, giving them a majority of 222 to the Democrats’ 213. Following a runoff Senate election in Georgia in December, Democrats held 48 Senate seats, and there were two independent senators who generally vote with the Democrats, giving them control of the chamber; one other senator elected as a Democrat, Kyrsten Sinema of Arizona, shifted to independent status following the election. Turnout was approximately 47 percent of eligible voters, nearly matching the relatively high figure from the 2018 midterms.There were no serious accusations of result-altering fraud in any race in 2022, and most losing candidates quickly conceded, including many of the hundreds of Trump-aligned Republican candidates who continued to deny the legitimacy of the 2020 presidential results.",4,"The electoral framework is generally fair, though it is subject to some partisan manipulation. The borders of House districts, which must remain roughly equal in population, are redrawn regularly—typically after each decennial census. In the practice known as partisan gerrymandering, House districts, and those for state legislatures, are crafted to maximize the advantage of the party in power in a given state. The redistricting system varies by state, but in most cases it is overseen by elected officials, and observers have expressed alarm at the growing strategic and technical sophistication of partisan efforts to control redistricting processes and redraw electoral maps. Historically, gerrymandering has also been used as a tool of racial disenfranchisement, specifically targeting Black voters, as well as Hispanic and Native American populations. The Voting Rights Act (VRA) of 1965 generally prohibits racially discriminatory voting rules, and racial gerrymandering has been subject to reversal by federal courts, but it remains a problem in practice. In February 2022, the Supreme Court allowed Alabama to implement a district map that had been rejected as a racial gerrymander by a lower court; similarly controversial maps in several other states were subsequently upheld by federal judges.In 2019 the Supreme Court ruled that the federal judiciary has no authority to prevent state politicians from drawing districts to preserve or expand their party’s power. However, some state courts have struck down partisan-gerrymandered maps based on their own constitutions, and a handful of states have established independent bodies to manage redistricting in recent years. Following the finalization of the 2020 census results and corresponding reapportionment, state redistricting occurred in 2021 and 2022, leading to multiple legal battles over gerrymandered maps ahead of the 2022 midterms. Both major parties continued to engage in partisan gerrymandering, but Republicans had greater opportunity to redraw state-level maps because they controlled more state legislatures nationwide, and key maps favoring Democrats were successfully challenged in state courts.Some states have adopted strict voter-identification laws. These documentation requirements can disproportionately limit participation by poor, elderly, or racial minority voters; people with disabilities; and younger voters, especially college students. Proponents of such laws argue that they prevent voter fraud, despite research showing that fraud is extremely rare. Separately, the closure and consolidation of polling places in several states in recent years have been found to reduce turnout by people who are less able to travel to distant polling locations or wait in long lines.Trump’s refusal to acknowledge the legitimacy of his 2020 defeat and his promotion of false fraud claims spurred a new wave of state electoral legislation: between the beginning of 2021 and October 2022, 21 states—nearly all with Republican-controlled legislatures—had passed 42 new laws that made voting more difficult, with provisions including stricter voter-identification requirements; reduced eligibility for mail-in ballots; and limits on interactions at polling places, such as a ban on offering water to voters waiting in line. Other states, however, moved in the opposite direction, with 12 mostly Democratic-led states passing 19 laws intended to facilitate voting.An emerging concern since the 2020 election has been efforts by Trump-supporting election deniers to take control of election management authority in states that are closely contested in presidential elections; their opponents argue that such actors could facilitate the partisan subversion of legitimate presidential election outcomes in the future. In the 2022 elections, however, a series of election deniers were defeated in races for governor, attorney general, and secretary of state, a key election administration post, in crucial states such as Michigan, Arizona, and Nevada. Separately, a spending bill passed by Congress in December 2022 included reforms designed to minimize the possibility of a constitutional crisis arising from bad-faith interpretations of the ambiguously worded Electoral Count Act, an 1887 law governing congressional validation of the Electoral College votes from the states.Critics have argued that some components of the US constitution are undemocratic because they violate the principle that each citizen’s vote should carry equal weight. For example, the allocation of two Senate seats to each state regardless of size has meant that senators representing a minority of the population are often able to control the chamber. Because the Electoral College allocates votes to the states based on the size of their congressional delegations, it too is affected by the makeup of the Senate; this makes it possible for a candidate to win the presidency while losing the national popular vote, an outcome that took place in the presidential elections of 2000 and 2016. Defenders of these systems argue that they are fundamental to the United States’ constitutional tradition and federal structure, which was designed in part to check the influence of more populous states.The six-member Federal Election Commission (FEC), whose membership is split between Democrats and Republicans, is tasked with enforcing federal campaign finance laws. Most enforcement actions require four votes, allowing partisan obstruction, and the body has been regarded as largely ineffective in recent years.",3
united-kingdom,"Executive power rests with the prime minister and cabinet, which must have the support of the House of Commons. The leader of the majority party or coalition usually becomes prime minister and appoints the cabinet. Boris Johnson resigned as Conservative leader in July 2022, triggering a leadership contest in the party. Foreign Secretary Liz Truss won and became prime minister in September but resigned in October, after 45 days in office. Former chancellor Rishi Sunak, who succeeded her as party leader and prime minister that month, remained in post at year’s end.The monarch is the ceremonial head of state. Queen Elizabeth II, who ascended to that position in 1952, died in September 2022. The crown prince immediately succeeded her as Charles III.",4,"The bicameral Parliament’s more powerful lower chamber, the House of Commons, has 650 members directly elected to serve five-year terms. Members of the unelected House of Lords, numbering 798 in September 2022, are appointed by the monarch. The body largely plays an oversight role in reviewing legislation passed by the House of Commons.In the December 2019 snap election, the Conservatives won 365 lower-house seats while the opposition Labour Party won 202. The Scottish National Party, which advocates for Scottish independence from the UK, won 47. Elections for some local councils and mayoralties in England, Scotland, and Wales took place in May 2022; Labour and the Liberal Democrats gained council seats, while the Conservatives sustained losses.Elections for the Northern Ireland Assembly’s 90 seats were also held in May 2022. In a historic result, the left-wing republican Sinn Féin became the Assembly’s largest party with 27 seats. The DUP won 25. The nonsectarian, liberal Alliance Party gained 9 seats, winning 17. Two independents and four parties won the remainder.",4,"The UK’s electoral framework is robust and well implemented. Parliament maintains a direct role in electoral management, notably through its involvement in the seat-boundary drawing process. However, the Parliamentary Constituencies Act 2020 will limit its future involvement. Parliament’s role was further eroded in March 2022, when the Dissolution and Calling of Parliament Act 2022 repealed the Fixed-term Parliaments Act 2011, which had limited the prime minister’s ability to force a snap election.Under the Elections Act 2022, voters in England and Wales must show photo identification to vote in general elections and some local contests. The government said the law would ensure electoral integrity, but democracy advocacy groups, some members of Parliament (MPs), and the Electoral Commission (EC) strongly criticized it. In 2019, the Electoral Reform Society warned that voter-identification rules would disproportionately impact Black, Asian, and Minority Ethnic (BAME) voters. In a 2021 report, the EC noted that only four electoral-fraud convictions were recorded after the 2019 electoral calendar. Also in 2021, a House of Commons committee extrapolated that 1.1 million people would be discouraged from voting in a general election under the bill’s provisions.",4
