Country,Tekst,Skoor,Tekst2,Skoor2,Tekst3,Skoor3,Tekst4,Skoor4
saudi-arabia,"The government controls domestic media content and heavily influences regional print and satellite-television coverage. Journalists can be imprisoned for a variety of vaguely defined crimes. The Committee to Protect Journalists reported that 11 journalists were imprisoned in Saudi Arabia as of December 2022.A 2011 royal decree amended the press law to criminalize, among other things, any criticism of the country’s grand mufti, the Council of Senior Religious Scholars, or government officials; violations can result in fines and forced closure of media outlets. All blogs and websites must have a Ministry of Information license or face fines and possible closure.Jamal Khashoggi, a prominent self-exiled Saudi journalist who was working for the Washington Post in the United States, was killed by Saudi agents in Istanbul in 2018. Some of the perpetrators were sentenced to prison in Saudi Arabia, but no senior officials were held accountable despite evidence that the murder was coordinated by the then deputy head of the general intelligence presidency and by a senior adviser to the crown prince.The government maintains an extensive system of social media surveillance and regulation and invests considerable resources in automated “bot” and other accounts that influence and distort the social media environment and target prominent users. It also uses a vaguely worded and broad-ranging cybercrime law as a means of cracking down on the sharing of critical news and commentary online.In May 2022, the General Commission for Audiovisual Media (GCAM) fined two female social media celebrities for violating a law against content that would harm the kingdom’s relations with friendly countries. The names of the influencers and of the country in question were not disclosed by the commission. In July, Saudi authorities requested that YouTube delete advertisements that they considered contradictory to Islamic values, and in September, the Saudi government joined its counterparts in the Gulf Cooperation Council to demand that Netflix remove video content related to LGBT+ people.",0,"The 1992 Basic Law declares that the Quran and the Sunna are the country’s constitution. Islam is the official religion, and all Saudis are required by law to be Muslims. A 2014 royal decree punishes atheism with up to 20 years in prison. The government prohibits the public observance of any religion other than Islam and restricts Shiite and Sufi Muslims’ religious practices. The construction of Shiite mosques is constrained through licensing rules and prohibited outside of Eastern Province, where most Shiites live. Although the government recognizes the right of non-Muslims to worship in private, it does not always respect this right in practice. In July 2022, a Saudi citizen was arrested for having helped a non-Muslim to illegally enter Mecca, Islam’s holiest city.The government exercises significant influence over Muslim clerics—both officially appointed figures who depend on government patronage and independent religious scholars who need a measure of official goodwill to function openly, appear on television, and avoid penalties.Online commentary that touches on religion can be harshly punished.",0,"Academic freedom is restricted, and informers monitor classrooms for compliance with curriculum rules, including a ban on teaching secular philosophy and religions other than Islam. Despite changes to textbooks in recent years, intolerance in the classroom remains a significant problem, as some educators continue to espouse discriminatory and hateful views of non-Muslims and Muslim minority sects.Academics and researchers have faced punishment for being perceived as criticizing government policies.",1,"Saudis can engage in some degree of private discussion on political and other topics, including criticism of certain aspects of government performance, but the climate for free expression has deteriorated sharply since the 2018 killing of Jamal Khashoggi and the arrests of many prominent writers and activists, which served as warnings to ordinary Saudis to avoid dissent. Self-censorship is virtually ubiquitous.Surveillance is extensive within Saudi Arabia, and Saudis living and traveling abroad are also subject to spying and intimidation. The government is known to have purchased Pegasus spyware, which allows users to secretly hack into a target’s phone and spy on their whereabouts and communications in real time. Investigations in 2021 by foreign journalists and technology researchers uncovered a new form of surveillance tool used by the Saudi government that needed no interaction with the targeted user to access their personal devices. There are severe criminal penalties for criticism of the regime and free discussion on topics like religion or the royal family. Laws are often vaguely worded, giving the state considerable discretion to determine what constitutes illegal expression. In August 2022, two women received long prison sentences for using Twitter to share posts by dissidents or make remarks that were critical of the government: Salma al-Shehab, a doctoral student in Britain who was arrested while visiting her family in the kingdom, was sentenced to 34 years in prison and a 34-year travel ban. Nourah al-Qahtani was sentenced to 45 years in prison. Neither had a large online following or was known for political activism.In addition to criminal penalties, individuals can face dismissal from employment in reprisal for their online activity. In February 2022, two expatriate workers were fired in separate incidents after they posted content that was deemed offensive to the kingdom.",1
senegal,"The constitution guarantees freedom of speech, and Senegal is home to many independent television and radio stations and print outlets. Although the overall media situation has improved considerably since President Sall was first elected in 2012, several subsequent developments have constrained press freedom. Reporters Without Borders warned of an increasingly threatening press environment ahead of the 2022 legislative elections, citing several incidents including a June interview in which a ruling party youth leader called to “burn down” media company Walfadjri and “attack” its journalists. The youth leader, Talla Sylla, apologized for the remarks in July.A controversial law enacted in January 2021 allows for prison terms of up to two years for defamation and three years for publishing “fake news” likely to “discredit public institutions” or “prejudice public decency.” The law was applied multiple times in 2022 against journalists and activists. In one case, Pape Alé Niang, who runs the news website Dakarmatin, was arrested in November 2022 on charges of violating the false news law and publishing antistate information; the charges relate to Niang’s reporting about a leaked government report that allegedly exonerates Sonko of the rape charge against him. Niang was released on bail in mid-December before being rearrested days later for allegedly violating a bail condition. He remained in detention at year’s end.In an earlier arrest connected to the charges against Sonko, television journalist Pape Malick Thiam was arrested by gendarmes and reportedly beaten severely while covering court proceedings in April 2022. Thiam was allegedly filming in a restricted area and contested an officer’s decision to confiscate his phone. On March 31, 2022, the Audiovisual Regulatory Council (CNRA) suspended two opposition-affiliated television channels for three days for “breaches of ethics.” A year earlier, the CNRA had briefly suspended one of the same two stations and another station for their coverage of the March 2021 protests, saying that the coverage “could threaten national stability or social cohesion.” Also during the March 2021 protests, the government disrupted internet service and partially blocked major social media outlets such as WhatsApp and YouTube.",2,"There is no state religion, and freedom of worship is constitutionally protected and respected in practice. Muslims constitute 96 percent of the population.",4,Academic freedom is guaranteed by the constitution and generally respected in practice.,4,"Private discussion is generally open and free. However, individuals have occasionally been arrested for social media posts deemed offensive by the government.In 2018, the National Assembly passed an electronic-communications bill, which included a vaguely worded provision expanding the regulatory power of the government over social media companies. Rights activists expressed concern that the law could be used to shut down, tax, or surveil communications on popular social media platforms. In May 2022, President Sall expressed interest in expanding government oversight of social media.In June 2021, the National Assembly amended the penal code and the code of criminal procedure, allegedly to combat terrorism. Opposition parties and civil society groups protested against the laws, saying they were too broad and could be used to silence dissent and expand police surveillance powers.",3
serbia,"Despite a constitution that guarantees freedom of the press and a penal code that does not treat libel as a criminal offense, media freedom is undermined by the threat of lawsuits or criminal charges against journalists for other offenses, lack of transparency in media ownership, editorial pressure from politicians and politically connected media owners, direct pressure and threats against journalists, and high rates of self-censorship. The incumbent political parties generally receive the majority of media coverage from public broadcasters. The REM has been criticized for a lack of independence, particularly when deciding on allocation of national broadcast frequencies. Reporters without Borders (RSF) characterized the media environment as “polluted by propaganda, influence peddling and fake news” after four national broadcast frequencies were awarded to progovernment media in July 2022. A potential fifth frequency had not been allocated as of year’s end, causing two TV channels that were denied a national frequency, N1 and Nova S, to temporarily go off-air in protest. The state and ruling party exercise influence over private media in part through advertising contracts and other indirect subsidies. Many private outlets are owned by SNS supporters. Some privately owned national broadcasters and popular tabloids regularly participate in smear campaigns against the political opposition and other perceived government opponents. The authorities regularly ignore or reject information requests, impeding the work of journalists.Independent investigative groups have been increasingly subjected to harassment, intimidation, and violence by authorities and progovernment groups. Several members of the ruling party have openly threatened journalists, and Vučić regularly and publicly disparages independent media outlets. Journalists have faced physical attacks, smear campaigns, online harassment, and punitive tax inspections. The Independent Journalists’ Association of Serbia counted 132 attacks directed at journalists during 2022.",2,"The constitution guarantees freedom of religion, which is generally respected in practice.",4,"Academic freedom has largely been upheld, though recent practice and legal changes have raised concerns about political influence. The Law on Higher Education, adopted by the National Assembly in 2017, increased the presence of state-appointed members on the National Council for Higher Education and a national accreditation body; another education law, also adopted in 2017, gave the education minister centralized control over the appointment of school principals.",3,"Private discussion is generally free and vibrant, but a pattern of retribution against high-profile critics of the government has contributed to an increasingly hostile environment for free expression and open debate. Perceived government opponents, including journalists, university professors, civil society leaders, celebrities, and ordinary citizens, have faced smear campaigns in progovernment media outlets, criminal investigations, and other retaliatory measures in recent years. In some cases, the government’s highest-ranking officials took part in discrediting nonpolitical figures based on their public criticism of government policies.",3
seychelles,"The Seychelles Media Commission Act of 2010 establishes relatively strict guidelines for journalists. Several newspapers exist besides the state-owned daily, the Seychelles Nation. A publicly owned broadcaster provides television and radio programming alongside a private television station and two private radio stations. The law prohibits political parties and religious organizations from operating public radio broadcasts. In the past, media workers practiced a degree of self-censorship to protect their advertising earnings and to avoid the application of strict—but rarely enforced—defamation laws. However, self-censorship has declined in recent years. In October 2021, the National Assembly decriminalized defamation.",3,"Religious freedom is generally respected. The government grants larger religious groups programming time on state radio, subject in most cases to advance review and approval. Smaller religious groups do not have access to dedicated broadcast time. Non-Catholic students in public schools providing Catholic instruction have no access to alternative activities during those classes.",4,"The charter of the University of Seychelles enshrines academic freedom, while the constitution indirectly references academic freedom. A 2016 study from the International Labour Organization (ILO) and the United Nations Education, Scientific, and Cultural Organization (UNESCO) recognized Seychelles as having high compliance in institutional autonomy, tenure, individual rights, and democratic structure in the country’s two universities.In the past, some activists have claimed that educators have had to demonstrate at least nominal loyalty to the PL, which previously controlled the executive and legislative branches, to reach senior bureaucratic positions. Since the 2020 transition of power, no reports of such behavior have emerged.",4,"As the government seeks to protect the tourism sector, many sensitive subjects are considered off limits. Individuals who criticize the government publicly or privately sometimes suffer reprisals, such as harassment by police or the loss of jobs or contracts.",3
sierra-leone,"Numerous independent newspapers circulate freely and dozens of public and private radio and television outlets operate. Many favor of one of the leading political parties in their coverage, however. Part V of the 1965 Public Order Act, which criminalized libel and sedition, was repealed in 2020 and was replaced by Independent Media Commission (IMC) Act. In May 2022, officers detained Sorie Saio Sesay of Okentuhun Radio FM for nearly a week after sharing a message via WhatsApp; the message discussed a police officer’s reported killing of a taxi driver. The journalist was released without charge. Also in May, the Office of National Security filed a complaint against Chernoh Alpha Bah of the Africanist Press at the IMC, claiming that the outlet was seeking to “cause unrest in the country” through its coverage. Bah also faced death threats and accusations of treason on social media.",2,Freedom of religion is constitutionally protected and respected in practice.,4,"Academic freedom is generally upheld, but strained resources within the university system have led to strikes by professors. Student protests have been violently dispersed by security forces in recent years.",3,"Private discussion remains largely open, though freedom of personal expression may be affected by the threat of violence from powerful interests. While authorities reportedly monitor discussions on social media platforms, including WhatsApp, few arrests have been made for online discussions under the 2021 Cyber Security and Cyber Crimes Act.",3
singapore,"All domestic newspapers, radio stations, and television channels are owned by government-linked companies. Editorials and news coverage generally support state policies, and self-censorship is common, though newspapers occasionally publish critical content. The government uses racial or religious tensions and the threat of terrorism to justify restrictions on freedom of speech. Media outlets, bloggers, and public figures have been subjected to harsh civil and criminal penalties for speech deemed to be seditious, defamatory, or injurious to religious sensitivities. Major online news sites must obtain licenses and respond to regulators’ requests to remove prohibited content. However, foreign media and a growing array of online domestic outlets—including news sites and blogs—are widely consumed and offer alternative views.The last prominent independent media outlet, The Online Citizen, was forced to close in September 2021 after the Infocomm Media Development Authority (IMDA), the country’s media regulator, canceled the site’s license over its alleged failure to report on its funding sources. In September 2022, The Online Citizen chief editor Terry Xu relocated to Taiwan and reactivated the outlet’s website and social media accounts, providing commentary and analysis of events throughout Asia without daily news coverage.  Members of independent media face threats of legal lawsuits and criminal charges. For example, Xu was sentenced to three weeks in jail on defamation charges in April 2022 for publishing a 2018 letter by Daniel De Costa Augustin on his site that alleged corruption among government ministers. De Costa was also sentenced to three months in jail for defamation and breaking computer crime law by using another person’s email account without their consent.",1,"The constitution guarantees freedom of religion if its practice does not violate any other regulations, and most groups worship freely. However, religious actions perceived as threats to racial or religious harmony are not tolerated, and the Jehovah’s Witnesses and the Unification Church are banned. Religious groups are required to register with the government under the 1966 Societies Act.Muslim religious teachers must be certified by the Asatizah Recognition Board, a body of religious scholars under the purview of the state’s Islamic Religious Council of Singapore. The system is seen as an effort to ensure that only state-approved forms of Islam are taught. Since August 2021, the government has allowed public sector nurses who are Muslim to wear a headscarf while on duty.",3,"Public schools include a national education component that has been criticized for presenting a history of Singapore that focuses excessively on the role of the PAP. All public universities and political research institutions have direct government links that enable political influence and interference in hiring and firing; recent faculty turnover at two major universities has increased concerns about political pressure. Self-censorship on Singapore-related topics is common among academics, who can face legal and career consequences for critical speech.A study by AcademiaSG, a network of Singaporean academics, published in August 2021 found that 16 percent of respondents did not feel free to select their preferred research area. In addition, more female respondents said they were unable to pursue certain projects than their male counterparts.",1,"While there is some space for personal expression and private discussion, legal restrictions on topics that involve race and religion constrain dialogue. The threat of defamation suits and related charges are also deterrents to free speech, including on social media. A 2019 ruling effectively allowed defamation charges for criticism of the government in general.POFMA provides for criminal penalties including fines and up to a year in prison for failure to comply with removal or correction orders. POFMA has been invoked against opposition figures, activists, and social media users.Online expression is also affected by FICA, which allows the home affairs minister to remove online content, while ISPs and social media operators can be compelled to provide information on their users. Access to applications can also be restricted under FICA.",2
slovakia,"Slovak media are generally free, but the sector remains shaken by the 2018 murder of Ján Kuciak, an investigative reporter who was working on corruption and tax fraud cases. In September 2020, a court convicted and sentenced two men for carrying out the murder, but acquitted well-known businessman Marian Kočner and his associate, who had been charged with ordering Kuciak’s killing. In June 2021, the Supreme Court overturned the acquittal and ordered a retrial that was ongoing throughout 2022.In June 2022, the parliament passed a media law that increases media transparency by mandating that online and traditional media make their ownership structures public. It also requires outlets to publicly identify all donors and investors. Online media also gained the right to information, and to enjoy protection of their sources. However, the broadly interpreted and widely criticized “right to reply,” whereby politicians may demand space in media to react to coverage about them, was left intact.Over the course of 2022, tensions increased between OL’aNO party leader and finance minister Igor Matovič, and the media. International media freedom and journalists’ organizations issued a statement in October condemning Matovič’s aggressive rhetoric against journalists, as did editors in chiefs of Slovak media outlets, who issued a joint statement to the same effect.",3,Religious freedom is guaranteed by the constitution and generally upheld by state institutions. Registered churches and religious societies are eligible for tax exemptions and government subsidies.,4,Academic freedom is guaranteed by the constitution and upheld by authorities.,4,People may discuss sensitive or political topics without fear of retribution or surveillance.,4
slovenia,"Press freedom is constitutionally guaranteed, but defamation remains a criminal offense. State-owned enterprises maintain stakes in several media outlets, leaving them vulnerable to government intervention. Media ownership is sometimes opaque, and local outlets have been abused as propaganda tools favoring incumbent mayors. Journalists are subject to pressure from powerful business interests and occasional harassment due to their coverage.In recent years, public media outlets have faced persistent interference by Janša-era appointees. In late December 2021, the Janša government secured a majority on the RTV SLO Programming Council through a tranche of appointments, despite opposition concerns over their legality. In March 2022, RTV SLO director general Andrej Grah Whatmough, a Janša appointee, named Jadranka Rebernik editor in chief of the flagship news program at TV Slovenia, RTV SLO’s television arm, over near-unanimous staff objections. In a video that surfaced in May, Slavko Kmetič, a member of the RTV SLO Programming Council and an SDS activist, was recorded discussing purges of journalists deemed critical of the party. In July, Uroš Urbanija, who led the Government Communication Office under Janša and had voiced hostility towards public media, was named director of TV Slovenia. In September, a group of RTV SLO employees said that managers were applying partisan pressure on them, including through disciplinary action.After taking office, the Golob government introduced a bill that would replace RTV SLO’s two governing boards with a single supervisory board. Its members would be selected by staff members and civil society instead of the National Assembly. The SDS provided enough signatures to force a referendum on the matter in October 2022. The government’s proposal was backed by voters in November and is due for implementation in 2023.",2,"The Slovenian constitution guarantees religious freedom and contains provisions prohibiting incitement of religious intolerance or discrimination. The government dissolved the Office for Religious Communities in 2021, leaving no overarching framework for dialogue between the government and many religious communities.",4,Academic freedom is generally respected.,4,"Individuals are generally free to express their personal beliefs without fear of reprisal. Defamation remains a criminal offense, though officials may no longer press charges through the state prosecutor.",4
solomon-islands,"Press freedom has usually been respected, but the Sogavare government has taken steps to exert significantly greater control over the media. There are several print newspapers. Subscription television services offer some local content in addition to foreign broadcasts. The government operates a national radio station, and subnational and private radio stations are also available. On August 3, 2022, the government announced that it would be taking more direct control over the Solomon Islands Broadcasting Corporation (SIBC). Staff at SIBC reported that the policy change required a government representative to vet all news programs before broadcast to protect citizens from “lies and misinformation.” Five days later, the government claimed that no censors were vetting stories, though they had pushed SIBC editorial decision-makers to “balance” their stories. The prime minister’s office defended the move on the grounds that the SIBC is a state-owned entity and thus should be managed by the state.Later in August, the government threatened to ban foreign journalists following an Australian Broadcasting Corporation (ABC) investigative documentary into the Solomon Islands relationship with the Chinese government. ",2,"Freedom of religion is generally respected. Registration requirements for religious groups are not onerous, and religious education is not mandatory.",4,Academic freedom is generally respected.,4,"While social taboos persist regarding the open discussion of topics including domestic violence, rape, and child abuse, individuals have historically been free to express their views on politics and other sensitive matters.",4
somalia,"While the provisional constitution calls for freedom of the press, journalists regularly face harassment, arbitrary detention, suspension, fines, and violence from both state and nonstate actors. In 2020, the president signed amendments to the media law that included ostensible protections for journalists’ rights but also featured vaguely worded provisions criminalizing the dissemination of “false information,” reports that conflict with the “national interest,” and incitement to violence and clan divisions. The law grants the Ministry of Information broad powers to regulate the media.Journalists continued to face arrests and physical violence during 2022. Abdalle Ahmed Mumin, head of the Somali Journalists Syndicate, was arrested in October after his organization criticized a government directive banning the “dissemination of extremist ideology,” which it said could limit free speech. Abdalle was charged with bringing the state into contempt, among other offenses, and the case was pending at year’s end. Separately, the Committee to Protect Journalists documented the deaths of two journalists as a result of bomb blasts in September and October.",1,"Nearly all Somalis are Sunni Muslims, though there is a very small Christian community whose members generally do not practice their religion in public. Conversion from Islam is illegal in some areas, and suspicions of conversion can draw societal harassment throughout the country. Despite containing clauses that promote religious freedom and outlaw religious discrimination, the provisional constitution recognizes Islam as the state religion and forbids the promotion of any other faith.In areas under their control, the Shabaab use violence to enforce their interpretation of Islam, including execution as a penalty for alleged apostasy.",0,"Despite limited funding and infrastructure, as well as other challenges, universities operate in major cities. Academics reportedly practice self-censorship on sensitive topics. Islamic instruction is required in all schools except those operated by non-Muslim minority groups. Schools under Shabaab control integrate radical interpretations of Islam into the curriculum.",1,"Individuals enjoy some freedom of expression in more secure areas of the country, but criticism of powerful figures in the state and society can draw reprisals, and social media posts that touch on sensitive political or religious topics are subject to criminal punishment. Open debate is severely restricted in areas controlled or threatened by the Shabaab.",1
south-africa,"Freedoms of expression and the press are constitutionally protected and generally respected in practice. South Africa features a vibrant and adversarial media landscape, including independent civic groups that help expose government malpractice and efforts to encroach on freedom of expression. However, journalists face harassment for critical reporting and occasional attacks, with ruling and opposition parties exerting pressure on both state-run and independent outlets. In September 2022, former president Zuma launched a private criminal prosecution against journalist Karyn Maughan, who had published information about Zuma’s health that he later claimed was accessed unlawfully. However, several reports identify the information published by Maughan as having been filed in court during Zuma’s corruption trial, making it public information; the matter was pending as of year’s end. Media freedom groups have condemned the proceedings, saying that prosecuting Maughan for her work could have a chilling effect on South African journalism more broadly. The South African National Editors’ Forum (SANEF), which has condemned Zuma’s attempt to intimidate journalists, applied to join the proceedings in support of Maughan in December.",3,Freedom of religion is constitutionally guaranteed and actively protected by the government. Religious leaders are largely free to engage in discussions of a political nature without fear of adverse consequences.,4,Academic freedom in South Africa is constitutionally guaranteed and actively protected by the government.,4,"South Africans are generally free to engage in private conversations of a political nature without harassment. In September 2019, the High Court found that parts of the Regulation of Interception of Communications Act (RICA), the law governing surveillance, were unconstitutional because it did not, among other things, have sufficient safeguards against state organs abusing intercepted private communication between citizens. The National Assembly was given two years to rectify the defects. In February 2021, the Constitutional Court declared that the provisions of RICA regarding the bulk interception of data for surveillance purposes were unlawful and invalid.",4
south-korea,"The news media are generally free and competitive, reporting aggressively on government policies and allegations of official and corporate wrongdoing. However, a defamation law authorizes prison sentences or fines, encouraging some self-censorship, and journalists have faced political interference from managers and government officials.The Yoon administration has signaled that media criticism of its activities could result in retaliation. In September 2022, the PPP filed a defamation suit against the Munhwa Broadcasting Corporation (MBC) for publishing a video of President Yoon apparently cursing while speaking to aide after meeting with US president Biden. In November, MBC journalists were denied access to the president’s plane and presidential media briefings were suspended. Also in November, the PPP-controlled Seoul City Council legislated to cut funding for Traffic Broadcasting System (TBS) starting in 2024. TBS radio host Kim Ou-joon had been accused of demonstrating an on-air left-wing bias and breached broadcasting rules during the 2022 electoral period; Kim left TBS in late December.Access to North Korean media is banned. News coverage or commentary deemed to favor Pyongyang can be censored and lead to prosecution under the NSL. In July 2022, the Unification Ministry published a report recommending a loosening of restrictions.The Korea Communications Standards Commission (KCSC) evaluates online content and blocks or deletes material according to vaguely defined standards; most of the affected content is reportedly related to illegal sex work, pornography, gambling, promotion of illegitimate food and medicine, or other criminal activity.In September 2022, prosecutors raided the offices of the country’s broadcasting regulator, the Korea Communications Commission, over concerns that it manipulated the broadcast-renewal process for two television outlets in 2020.",3,"Freedom of religion is constitutionally guaranteed and generally respected in practice. However, the National Human Rights Commission of Korea stated that the suspension of a mosque construction project in Daegu—still on hold as of December 2022—was due to discrimination and prejudice. Until recently, the military conscription system did not permit conscientious objection, and hundreds of men were imprisoned each year for refusing military service on religious grounds. A 2018 Constitutional Court ruling found that the government had to provide alternative forms of service for conscientious objectors. The current options for alternative service, which lasts twice as long as active military service, have been criticized as being punitive.",4,"Academic freedom is mostly unrestricted, though the NSL limits statements supporting Pyongyang and restricts access to material related to North Korea. Separately, a 2016 anticorruption law subjects teachers and administrators to the same tight restrictions as public officials. Certain portrayals of sensitive historical issues—such as imperial Japan’s wartime sexual enslavement of Korean women—can be subject to government censorship or prosecution under defamation laws and other statutes.",3,"Private discussion is typically free and open, and the government generally respects citizens’ right to privacy. However, the government’s capacity for surveillance remains robust. An antiterrorism law grants the NIS expansive authority to monitor private communications. The NIS, police, prosecutors, and investigative agencies can also access metadata without a warrant; this includes internet users’ national identification numbers, postal addresses, and telephone numbers.The NSL restricts speech that is considered pro–North Korean. In September 2022, the Constitutional Court began reviewing the constitutionality of Articles 2 and 7 of the NSL, which define and punish “anti-state” organizations and proscribe the production or possession of material considered rebellious. In June, a UN special rapporteur had recommended abolishing Article 7.",4
south-sudan,"The transitional constitution guarantees freedom of the press, but this right is not respected in practice. The government censors, harasses, and arrests journalists, especially those who criticize it or report on corruption or sanctions. According to the Committee to Protect Journalists (CPJ), at least six journalists have been killed in the course of their work since 2015.

In May 2022, local authorities suspended Radio Jonglei, saying that it was “undermining the state leadership.” The station reopened later that month. In August, Diing Magot, a Voice of America–affiliated journalist who was covering a protest in Juba, was detained along with several protesters. Magot was later bailed.",0,"The interim constitution guarantees religious freedom, but houses of worship used as places of refuge for civilians have been attacked by gunmen seeking members of rival ethnic groups. In 2021, police arrested Prophet Abraham Chol Maketh of the Kush International Church for saying that Kiir and Machar would be deposed. In December 2022, Chol received a 31-month prison term.",1,"The education system was seriously disrupted by the civil war, with many schools closed or commandeered for military use. Some schools have reopened in recent years, but some teachers have not returned due to poor pay or delays in receiving pay. Planned campus activities require NSS permission; the NSS is known to send undercover agents to universities, prompting self-censorship at institutions.",1,"The NSS has extensive, unchecked powers to conduct surveillance, monitor communications, and infiltrate nongovernmental organizations (NGOs). According to the United Nations, agents have intimidated, detained, and murdered journalists, opposition activists, civil society representatives, and members of faith-based organizations, forcing many to flee the country.

In September 2022, the Justice Ministry created a special prosecutor’s office and court to address cybercrime. The prosecutor will help enforce a 2021 provisional order on cybercrime, which contains vague definitions for “computer misuse” and “offensive communication” according to Human Rights Watch (HRW).",0
spain,"Spain has a free press that covers a wide range of perspectives and actively investigates high-level corruption. However, consolidation of private ownership poses a threat to media independence, and ownership in the print and online media sectors is less transparent than in broadcast media. In recent years, the media have become more polarized and increasingly replace factual reporting with opinion and commentary, a trend that fuels public mistrust of journalists.In 2021, after a years-long process, a new board of directors was elected to govern the public broadcaster, the Spanish Radio and Television Corporation (RTVE). The changes were intended to strengthen RTVE’s independence, but several information rights organizations argued that most of the board members were chosen based on political agreements between the government and opposition rather than on merit. In September 2022, the president of RTVE resigned after his performance faced criticism from both staff and the board. Media outlets have encountered a proliferation of lawsuits intended to obstruct their coverage of private-sector wrongdoing, and journalists are sometimes subject to harassment and physical assaults in the course of their work, especially during protests. The level of violence against journalists has fallen considerably in comparison with previous years, but continued harassment of journalists by far-right elements on social media has been widely reported. A controversial public safety law that took effect in 2015, nicknamed the “gag law” by its critics, established large fines for offenses including spreading images that could endanger police officers or protected facilities. Journalists have faced penalties for alleged violations of the law while reporting on police actions.",3,"Religious freedom is guaranteed in the constitution and respected in practice. As the country’s dominant religion, Roman Catholicism enjoys benefits not afforded to others, such as financing through the tax system. However, the religious organizations of Jews, Muslims, and Protestants also have certain privileges through agreements with the state, including tax exemptions and permission to station chaplains in hospitals and other institutions. Other groups that choose to register can obtain a legal identity and the right to own or rent property. The penal code contains a provision to punish blasphemy, but prosecutions are rare in practice.",4,The government does not restrict academic freedom in law or in practice.,4,"Private discussion remains open and vibrant, but more aggressive enforcement of laws banning the glorification of terrorism has begun to threaten free speech, with dozens of people—including social media users and several performers—found guilty in recent years for what often amounts to satire, artistic expression, or political commentary. In 2017, the Supreme Court ruled that a person could violate the law even if there was no intention to “glorify” a terrorist group or “humiliate” its victims. Individuals have also been prosecuted for insulting the monarchy, the flag, and other state institutions.",3
sri-lanka,"Freedom of the press is constitutionally guaranteed, though news outlets and civil society were cautious in challenging the government during the Rajapaksas’ time in power; media had largely muted coverage of corruption issues, for example.

In May 2022, a former detective who investigated the 2009 killing of journalist Lasantha Wickrematunge testified that Gotabaya Rajapaksa, who was defense minister at the time, may have been involved in Wickrematunge’s murder. Rajapaksa denied the allegations.

Media were more critical when reporting on the 2022 antigovernment protests, and journalists faced arrest and physical assault while covering them. In March, police and security forces arrested journalists who covered a protest near Gotabaya Rajapaksa’s home. On July 9, paramilitary forces attacked a team of reporters near then prime minister Wickremesinghe’s home; the officer who ordered the attack was suspended. Later that month, security forces assaulted journalists who were covering a raid on a Colombo protest site.",2,"While anti-Muslim riots have taken place in the past, relatively little interreligious conflict was reported in 2022. In March, however, several hundred people entered a Christian church, threatening to kill its pastor if he did not stop services.

The Roman Catholic clergy has criticized the government for perceived faults in the official investigation into the 2019 Easter terrorist bombings, which had targeted three Christian churches.",2,"Academic freedom is generally respected, but there are occasional reports of politicization at universities and intolerance of dissenting views among both professors and students. Students and faculty feel pressure to avoid discussing sensitive topics, including alleged war crimes, human rights for marginalized groups, Islamophobia, or extremist activities by Buddhist clergy.",2,"The civil war remains a sensitive topic. Awareness of state officials’ harassment of civil society activists working on human rights issues in the north and east has deterred open discussion of such subjects among ordinary citizens. Antigovernment protesters active in 2022 reportedly avoided those issues and discouraged discourse on those subjects.

Sri Lankan authorities targeted internet users who discussed other matters in 2022. In April, an activist who administered a Facebook group called “Go Home Gota” was arrested and detained by police. In July, an internet user was accused of hate speech after criticizing the military in a Facebook post.",2
st-vincent-and-grenadines,"The constitution guarantees the freedoms of expression and communication, which are usually upheld in practice. The state owns the main local broadcaster, and concerns have been raised, most recently by the NDP in 2020, about the level of access to the broadcaster given to the political opposition. However, several private newspapers operate consistently, and consumers also have access to foreign media and online outlets.Journalists remain subject to criminal and civil defamation laws, and the 2016 Cybercrime Act broadened the definition and scope of defamation to include online publications; violation of its often vaguely worded provisions can carry a fine of as much as $500,000 East Caribbean dollars ($185,000) and up to seven years’ imprisonment.",3,Freedom of religion is constitutionally protected and respected in practice.,4,Academic freedom is generally upheld.,4,"There are no significant restrictions on individuals’ ability to express their personal views on political or other sensitive topics. However, the threat of defamation is used by politicians.",4
